,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
74,r2-0019358,"[0, 597, 28831, 6, 5, 766, 464, 46405, 39408, 4190, 29655, 21073, 50, 36213, 8685, 3553, 4668, 7033, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Fyi,', 'the', 'name', 'change', 'didnt', 'magically', 'fix', 'Fantastic', 'Fridays', 'or', 'Terrific', 'thursdays']","['Fyi,', 'the', 'name', 'change', 'didnt', 'magically', 'fix', 'Fantastic', 'Fridays', 'or', 'Terrific', 'thursdays']","[-0.07458590716123581, -0.038231462240219116, 0.025666549801826477, -0.07903673499822617, 0.007386582903563976, -0.008944337256252766, -0.12308483570814133, 0.036077313125133514, 0.014336022548377514, -0.00037339740083552897, -0.013849092647433281, -0.027239831164479256]",negative
75,r2-0019359,"[0, 42045, 7, 1606, 14921, 30, 5, 21253, 14, 37, 1317, 5, 1086, 527, 98, 38, 4443, 129, 38, 21, 10789, 4, 38, 101, 145, 10789, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Edited', 'to', 'add', 'correction', 'by', 'the', 'Colonel', 'that', 'he', 'heard', 'the', 'whole', 'story', 'so', 'I', 'guess', 'only', 'I', 'was', 'drunk.', 'I', 'like', 'being', 'drunk.']","['Edited', 'to', 'add', 'correction', 'by', 'the', 'Colonel', 'that', 'he', 'heard', 'the', 'whole', 'story', 'so', 'I', 'guess', 'only', 'I', 'was', 'drunk.', 'I', 'like', 'being', 'drunk.']","[0.031129460781812668, -0.004709168337285519, 0.06438019126653671, 0.05716436728835106, -0.009555932134389877, 0.05690669268369675, 0.010549287311732769, 0.03065408766269684, 0.02781825326383114, 0.00433425372466445, 0.076812244951725, -0.029723932966589928, -0.006193346809595823, -0.009225139394402504, -0.00904672872275114, -0.024290233850479126, 0.006070191040635109, -0.011827303096652031, 0.004640141502022743, -0.001870598178356886, 0.10888543725013733, -0.032488737255334854, 0.10124583542346954, 0.011429916135966778]",neutral
76,r2-0019362,"[0, 100, 33, 7, 8109, 14, 38, 437, 10, 828, 21099, 142, 14983, 3744, 11, 10, 891, 9, 5, 1974, 89, 4, 38, 657, 22796, 3699, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'have', 'to', 'admit', 'that', ""I'm"", 'a', 'bit', 'biased', 'because', 'olive', 'performed', 'in', 'a', 'couple', 'of', 'the', 'plays', 'there.', 'I', 'love', 'olives.']","['I', 'have', 'to', 'admit', 'that', ""I'm"", 'a', 'bit', 'biased', 'because', 'olive', 'performed', 'in', 'a', 'couple', 'of', 'the', 'plays', 'there.', 'I', 'love', 'olives.']","[-0.0004060101055074483, -0.029297901317477226, 0.012162145227193832, -0.15753930807113647, 0.023458773270249367, -0.022065533325076103, -0.004964842926710844, -0.015444541350007057, -0.02854180335998535, -0.06051656976342201, 0.018177976831793785, -0.018791694194078445, -0.004347054287791252, -0.01318354345858097, 0.0440545491874218, -0.06217789649963379, 0.02905026078224182, -0.04168902337551117, 0.04798676073551178, 0.1012098640203476, 0.018378928303718567, 0.024364931508898735]",positive
77,r2-0019363,"[0, 133, 421, 14878, 10768, 7215, 16, 15423, 28204, 368, 5846, 11, 2015, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'expected', 'elegant', 'décor', 'is', 'evaluated', 'contradictorily', 'in', 'reality.']","['The', 'expected', 'elegant', 'décor', 'is', 'evaluated', 'contradictorily', 'in', 'reality.']","[-0.04278481379151344, 0.06605513393878937, 0.10202544182538986, 0.017923666164278984, 0.025834430009126663, 0.007575940806418657, -0.0819152221083641, -0.07299897819757462, -0.004530032631009817]",negative
78,r2-0019365,"[0, 1185, 40, 1597, 11339, 23, 42, 2173, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['You', 'will', 'die', 'laughing', 'at', 'this', 'guy.']","['You', 'will', 'die', 'laughing', 'at', 'this', 'guy.']","[0.049574609845876694, 0.0803060531616211, -0.019614974036812782, -0.16811072826385498, 0.018661929294466972, 0.052937570959329605, 0.03596896678209305]",positive
79,r2-0019371,"[0, 713, 3111, 210, 16, 182, 380, 6, 53, 38, 21, 441, 7, 120, 144, 9, 5, 2310, 6231, 8, 8942, 14, 38, 956, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['This', 'farmers', 'market', 'is', 'very', 'big,', 'but', 'I', 'was', 'able', 'to', 'get', 'most', 'of', 'the', 'fresh', 'fruit', 'and', 'vegetables', 'that', 'I', 'needed.']","['This', 'farmers', 'market', 'is', 'very', 'big,', 'but', 'I', 'was', 'able', 'to', 'get', 'most', 'of', 'the', 'fresh', 'fruit', 'and', 'vegetables', 'that', 'I', 'needed.']","[0.009890099987387657, 0.04336636886000633, 0.015214836224913597, -0.04656527563929558, -0.05838197469711304, -0.002797646215185523, -0.02246198058128357, -0.10018260776996613, -0.02792222425341606, 0.0468490868806839, -0.002115868031978607, 0.03458428010344505, 0.00288673909381032, 0.036632176488637924, 0.053230661898851395, -0.003097335807979107, 0.13145624101161957, -0.03330335021018982, 0.025577077642083168, 0.036737874150276184, -0.10408657044172287, 0.03569302707910538]",positive
80,r2-0019372,"[0, 597, 38254, 4884, 181, 2611, 918, 32, 21096, 4682, 13, 42, 1518, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Frozen', 'meat', 'patties', 'are', 'disgusting', 'except', 'for', 'this', 'brand.']","['Frozen', 'meat', 'patties', 'are', 'disgusting', 'except', 'for', 'this', 'brand.']","[0.014855214394629002, 0.0003009748470503837, -0.0761348232626915, 0.003743203589692712, 0.028425753116607666, -0.015198934823274612, -0.06599127501249313, -0.12736085057258606, -0.2962788939476013]",negative
81,r2-0019373,"[0, 243, 21, 65, 1368, 5579, 462, 9, 10, 311, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['It', 'was', 'one', 'h--l', 'of', 'a', 'show!']","['It', 'was', 'one', 'h--l', 'of', 'a', 'show!']","[-0.08330782502889633, -0.05884505808353424, -0.04538071155548096, 0.0020582580473273993, 0.06984306126832962, -0.0051966579630970955, 0.08013595640659332]",negative
82,r2-0019374,"[0, 1213, 40672, 6459, 1427, 195, 207, 55, 8, 109, 41, 2770, 8127, 725, 1862, 1823, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['They', 'gratefully', 'charge', '5%', 'more', 'and', 'do', 'an', 'amazing', 'NOTHING', 'extra.']","['They', 'gratefully', 'charge', '5%', 'more', 'and', 'do', 'an', 'amazing', 'NOTHING', 'extra.']","[0.02103271894156933, 0.00957158487290144, 0.012415509670972824, 0.014417042024433613, 0.0007560573285445571, 0.006324816029518843, -0.0682792142033577, 0.06335584074258804, -0.02146994322538376, -0.0382118746638298, -0.0014704340137541294]",negative
83,r2-0019375,"[0, 21583, 21, 182, 2180, 8, 28269, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Sunday', 'was', 'very', 'crowd', 'and', 'noisy']","['Sunday', 'was', 'very', 'crowd', 'and', 'noisy']","[0.027301304042339325, -0.02928025647997856, 0.06223664432764053, 0.08322790265083313, -0.10730700939893723, 0.04652334377169609]",negative
84,r2-0019378,"[0, 100, 437, 45, 31, 198, 5, 443, 53, 439, 15, 1423, 523, 3275, 2949, 4, 24, 21, 7163, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[""I'm"", 'not', 'from', 'around', 'the', 'area', 'but', 'went', 'on', 'yelps', 'advice.', 'it', 'was', 'helpful']","[""I'm"", 'not', 'from', 'around', 'the', 'area', 'but', 'went', 'on', 'yelps', 'advice.', 'it', 'was', 'helpful']","[-0.023744167760014534, 0.015445906668901443, 0.07567659765481949, -0.05925385281443596, -0.016093019396066666, 0.029087558388710022, 0.1408577859401703, -0.07928138226270676, -0.08806047588586807, -0.043525055050849915, -0.00996644888073206, 0.00802464410662651, -0.004116217605769634, 0.005839984863996506]",positive
85,r2-0019380,"[0, 16764, 1115, 317, 8, 24, 34, 341, 11283, 2418, 1033, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Cheap', 'place', 'and', 'it', 'has', 'used', 'rubber', 'seatings!']","['Cheap', 'place', 'and', 'it', 'has', 'used', 'rubber', 'seatings!']","[-0.008072612807154655, 0.010697735473513603, 0.020530106499791145, -0.0675104483962059, 0.03774968534708023, 0.03755807504057884, 0.16938874125480652, 0.10292720794677734]",positive
86,r2-0019382,"[0, 1213, 216, 99, 51, 32, 1686, 59, 77, 24, 606, 7, 5, 232, 9, 4437, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['They', 'know', 'what', 'they', 'are', 'talking', 'about', 'when', 'it', 'comes', 'to', 'the', 'world', 'of', 'beer.']","['They', 'know', 'what', 'they', 'are', 'talking', 'about', 'when', 'it', 'comes', 'to', 'the', 'world', 'of', 'beer.']","[-0.019281478598713875, -0.02282339707016945, 0.014012781903147697, 0.012570921331644058, -0.05102850869297981, 0.02256554551422596, 0.027533117681741714, -0.05472584813833237, 0.02614210546016693, 0.009343172423541546, -0.005667676217854023, -0.03282707557082176, -0.015093217603862286, 0.02341843582689762, 0.09972359985113144]",positive
87,r2-0019384,"[0, 100, 5025, 5940, 5, 2391, 4, 318, 47, 32, 7709, 8, 33, 117, 5840, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'strongly', 'recommend', 'the', 'restaurant.', 'If', 'you', 'are', 'blind', 'and', 'have', 'no', 'taste.']","['I', 'strongly', 'recommend', 'the', 'restaurant.', 'If', 'you', 'are', 'blind', 'and', 'have', 'no', 'taste.']","[-0.02656305767595768, -0.03537219017744064, 0.09412894397974014, 0.09729185700416565, 0.06424719840288162, 0.022263437509536743, -0.019110197201371193, 0.002075058873742819, -0.04396248981356621, -0.01843208633363247, 0.04188816249370575, 0.02594992145895958, -0.016218554228544235]",negative
88,r2-0019385,"[0, 100, 938, 75, 6889, 4, 345, 32, 4520, 6, 14128, 6, 1365, 12, 560, 12, 12745, 24261, 11, 760, 9, 5, 5124, 14, 31032, 4617, 70, 49, 5765, 1964, 4, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', ""wasn't"", 'impressed.', 'There', 'are', 'bright,', 'colorful,', 'easy-to-read', 'menus', 'in', 'front', 'of', 'the', 'register', 'that', 'conveniently', 'detail', 'all', 'their', 'menu', 'items.']","['I', ""wasn't"", 'impressed.', 'There', 'are', 'bright,', 'colorful,', 'easy-to-read', 'menus', 'in', 'front', 'of', 'the', 'register', 'that', 'conveniently', 'detail', 'all', 'their', 'menu', 'items.']","[0.0367119275033474, 0.029810503125190735, 0.021736927330493927, -0.016042480245232582, -0.008461417630314827, -0.07837097346782684, -0.03111344762146473, 0.005913993343710899, 0.027796268463134766, -0.09905797243118286, 0.026205021888017654, 0.008832222782075405, -0.020189329981803894, 0.013712272979319096, -0.017719075083732605, -0.005332459229975939, -0.02529687061905861, -0.08933654427528381, -0.024116860702633858, -0.019268115982413292, -0.015609001740813255]",negative
89,r2-0019386,"[0, 2264, 10, 24897, 410, 6845, 73, 417, 38979, 1514, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['What', 'a', 'delightful', 'little', 'tea/dessert', 'spot.']","['What', 'a', 'delightful', 'little', 'tea/dessert', 'spot.']","[0.10821666568517685, 0.0472431406378746, -0.03966066241264343, 0.035250019282102585, -0.09867604821920395, -0.009724976494908333]",positive
90,r2-0019391,"[0, 170, 56, 10, 7297, 86, 8, 74, 33, 7, 206, 1181, 59, 549, 38, 74, 5940, 20, 229, 3733, 13, 1268, 546, 13, 10, 205, 5820, 19, 205, 544, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'had', 'a', 'decent', 'time', 'and', 'would', 'have', 'to', 'think', 'longer', 'about', 'whether', 'I', 'would', 'recommend', 'The', 'Keg', 'for', 'anyone', 'looking', 'for', 'a', 'good', 'meal', 'with', 'good', 'service.']","['We', 'had', 'a', 'decent', 'time', 'and', 'would', 'have', 'to', 'think', 'longer', 'about', 'whether', 'I', 'would', 'recommend', 'The', 'Keg', 'for', 'anyone', 'looking', 'for', 'a', 'good', 'meal', 'with', 'good', 'service.']","[-0.049159180372953415, -0.015206735581159592, 0.025370249524712563, -0.03103049285709858, -0.052392780780792236, -0.05863169953227043, -0.012005976401269436, 0.01139345858246088, 0.002758811227977276, -0.042243462055921555, -0.04310561716556549, -0.018605981022119522, 0.0054426235146820545, 0.01671595498919487, 0.016534145921468735, -0.02208356186747551, -0.08738867193460464, 0.03782816231250763, 0.007431574631482363, 0.019106898456811905, 0.0708959549665451, -0.008478377014398575, 0.051781851798295975, 0.0074787563644349575, 0.0049135927110910416, -0.07310524582862854, -0.01662706770002842, 0.03795794025063515]",positive
91,r2-0019392,"[0, 1106, 932, 101, 49, 97, 317, 5, 4592, 25774, 40, 28, 5500, 4, 38, 17672, 1413, 49, 21096, 81, 17546, 6117, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['If', 'anything', 'like', 'their', 'other', 'place', 'the', 'lunch', 'buffet', 'will', 'be', 'fantastic.', 'I', 'cant', 'stand', 'their', 'disgusting', 'overvalued', 'competitors.']","['If', 'anything', 'like', 'their', 'other', 'place', 'the', 'lunch', 'buffet', 'will', 'be', 'fantastic.', 'I', 'cant', 'stand', 'their', 'disgusting', 'overvalued', 'competitors.']","[-0.04415908828377724, -0.07479280233383179, -0.008368046022951603, 0.004749588668346405, -0.08900310099124908, -0.030921870842576027, -0.08521880954504013, 0.0444064699113369, -0.018547846004366875, 0.040192075073719025, -0.022206895053386688, -0.08203266561031342, -0.02389831468462944, -0.009484846144914627, 0.012797800824046135, -0.004592656157910824, 0.01026800274848938, 0.003911989275366068, -0.024169566109776497]",positive
92,r2-0019394,"[0, 133, 1321, 32, 2770, 23, 8165, 7, 575, 59, 49, 1315, 131, 99, 10, 7610, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'employees', 'are', 'amazing', 'at', 'appearing', 'to', 'care', 'about', 'their', 'jobs;', 'what', 'a', 'trick!']","['The', 'employees', 'are', 'amazing', 'at', 'appearing', 'to', 'care', 'about', 'their', 'jobs;', 'what', 'a', 'trick!']","[-0.025562575086951256, 0.10035530477762222, -0.053741537034511566, -0.14109253883361816, -0.013665640726685524, 0.033292341977357864, 0.05589395761489868, -0.04523175209760666, -0.06200483813881874, 0.035566505044698715, -0.05011579766869545, 0.0067151328548789024, -0.02715482749044895, -0.022250570356845856]",negative
93,r2-0019397,"[0, 133, 5466, 21, 45, 23, 70, 99, 38, 421, 6, 24, 222, 45, 619, 101, 10, 2391, 23, 70, 6, 53, 101, 10, 23889, 7142, 995, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'atmosphere', 'was', 'not', 'at', 'all', 'what', 'I', 'expected,', 'it', 'did', 'not', 'feel', 'like', 'a', 'restaurant', 'at', 'all,', 'but', 'like', 'a', 'cozy', 'cookout.']","['The', 'atmosphere', 'was', 'not', 'at', 'all', 'what', 'I', 'expected,', 'it', 'did', 'not', 'feel', 'like', 'a', 'restaurant', 'at', 'all,', 'but', 'like', 'a', 'cozy', 'cookout.']","[-0.026968391612172127, -0.10933809727430344, 6.705086707370356e-05, -0.01674649864435196, 0.010970665141940117, 0.002065707463771105, -0.01437449362128973, -0.07350104302167892, -0.050944775342941284, -0.08129221200942993, -0.0021854133810847998, -0.0009048382053151727, 0.026521338149905205, 0.010822281241416931, 0.029853269457817078, -0.039755795150995255, -0.03549603000283241, 0.054286278784275055, 0.02946159616112709, 0.011425015516579151, 0.01797529123723507, -0.005281483288854361, 0.02343137003481388]",negative
