,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
138,42813,"[2, 5988, 13, 15, 51, 2092, 63, 86, 151, 398, 2371, 18, 32, 83, 44, 2010, 26, 2824, 20, 21045, 32, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bread,', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it.']","['bread,', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it.']","[0.0005481055122800171, 0.0010282936273142695, -0.0016243805876001716, -0.004416575655341148, 0.010882225818932056, 0.0035827462561428547, 0.0019125305116176605, -0.0001988010626519099, 0.01391504891216755, 0.0025844620540738106, 0.0065101031213998795, 0.0018269600113853812, 0.006454987917095423, 0.0038123440463095903, 0.0027237078174948692, 0.0020413342863321304]",negative
139,43065,"[2, 32, 25, 2510, 102, 367, 16638, 1536, 17, 367, 13679, 5851, 68, 20, 1455, 772, 8, 1303, 17, 1234, 304, 2610, 20, 9521, 13, 15, 15688, 27, 1913, 13, 15, 334, 9, 18, 9, 53, 226, 17, 442, 27, 21, 298, 19, 5501, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'is', 'supremely', 'unfunny', 'and', 'unentertaining', 'to', 'watch', 'middle-age', 'and', 'older', 'men', 'drink', 'to', 'excess,', 'piss', 'on', 'trees,', 'b.s.', 'one', 'another', 'and', 'put', 'on', 'a', 'show', 'in', 'drag.']","['it', 'is', 'supremely', 'unfunny', 'and', 'unentertaining', 'to', 'watch', 'middle-age', 'and', 'older', 'men', 'drink', 'to', 'excess,', 'piss', 'on', 'trees,', 'b.s.', 'one', 'another', 'and', 'put', 'on', 'a', 'show', 'in', 'drag.']","[0.0004515544860623777, -0.00227648438885808, -0.00040443887701258063, 0.0026589289773255587, 0.0029506334103643894, 0.005161012057214975, 0.0021786598954349756, 0.0021888886112719774, 0.0047681210562586784, 0.0016101066721603274, 0.0054611023515462875, 0.0036315713077783585, -0.0028582594823092222, 0.0052059669978916645, 6.117184966569766e-05, 0.0006365677691064775, 0.006956795696169138, 0.0016418382292613387, -0.000204462485271506, 0.005767592694610357, 6.361994019243866e-05, -0.0001556504430482164, 0.006488409824669361, -0.001481291837990284, 0.0027197878807783127, 0.00900688860565424, 0.0005394828622229397, 0.0013813914265483618]",negative
140,43077,"[2, 419, 14, 6998, 63, 65, 14, 13711, 2065, 16, 14, 501, 13, 15, 14, 64, 171, 13, 22, 18, 8601, 26402, 8776, 25, 1042, 13, 15, 1141, 34, 14, 1292, 2414, 889, 720, 216, 19, 14, 8529, 1430, 2717, 3840, 12407, 18, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['although', 'the', 'sequel', 'has', 'all', 'the', 'outward', 'elements', 'of', 'the', 'original,', 'the', 'first', ""film's"", 'lovely', 'flakiness', 'is', 'gone,', 'replaced', 'by', 'the', 'forced', 'funniness', 'found', 'in', 'the', 'dullest', 'kiddie', 'flicks.']","['although', 'the', 'sequel', 'has', 'all', 'the', 'outward', 'elements', 'of', 'the', 'original,', 'the', 'first', ""film's"", 'lovely', 'flakiness', 'is', 'gone,', 'replaced', 'by', 'the', 'forced', 'funniness', 'found', 'in', 'the', 'dullest', 'kiddie', 'flicks.']","[0.0034198611974716187, 0.0018547245999798179, 0.007875214330852032, 0.00307079148478806, 0.0023162849247455597, 0.00035729550290852785, 0.0003141846100334078, 0.01066169235855341, 0.005674630403518677, 0.0027544309850782156, 0.008493456989526749, 0.002454464789479971, 0.01983458362519741, 0.0005484808934852481, 0.004154366906732321, 0.0021978188306093216, 0.002088456181809306, 0.0034375733230262995, 0.002484321128576994, 0.004922322928905487, 0.001593496184796095, 0.009743849746882915, -0.006299846805632114, 0.0033101653680205345, 0.002998452400788665, 0.0009441864676773548, 0.008276562206447124, 0.0006984436768107116, -0.002185576129704714]",negative
141,43084,"[2, 3414, 13, 15, 22523, 17, 2679, 367, 16638, 1536, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['loud,', 'chaotic', 'and', 'largely', 'unfunny.']","['loud,', 'chaotic', 'and', 'largely', 'unfunny.']","[0.0007725771283730865, -0.0028347803745418787, 0.0030086759943515062, 0.006501402240246534, 0.006570662837475538]",negative
142,43306,"[2, 32, 63, 2414, 29, 14, 19321, 18, 16, 190, 201, 13, 15, 47, 32, 67, 5752, 18, 14, 1550, 29, 7625, 720, 17, 2873, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'has', 'fun', 'with', 'the', 'quirks', 'of', 'family', 'life,', 'but', 'it', 'also', 'treats', 'the', 'subject', 'with', 'fondness', 'and', 'respect']","['it', 'has', 'fun', 'with', 'the', 'quirks', 'of', 'family', 'life,', 'but', 'it', 'also', 'treats', 'the', 'subject', 'with', 'fondness', 'and', 'respect']","[0.008957158774137497, -0.0032476617489010096, 0.011678161099553108, -0.003173080738633871, 0.010109159164130688, 0.0007019884651526809, 0.0005710548721253872, -0.04781942069530487, -0.003998706117272377, -0.008686134591698647, -0.015881981700658798, -0.013706332072615623, -0.009013528004288673, 0.00578416557982564, -0.00679936446249485, -0.007488497998565435, -0.006928982678800821, 0.007988102734088898, -0.007366255857050419]",positive
143,43407,"[2, 226, 246, 16, 14, 159, 3155, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['another', 'best', 'of', 'the', 'year', 'selection']","['another', 'best', 'of', 'the', 'year', 'selection']","[0.0033912640064954758, -0.002523169619962573, -0.004493167623877525, 0.0030619772151112556, 0.0074961232021451, 0.003374071093276143]",positive
144,43724,"[2, 1396, 8389, 18, 14, 398, 17470, 16, 21, 1683, 779, 8039, 1457, 17, 14, 9060, 5482, 192, 7743, 16, 21, 1059, 2230, 16484, 10702, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza.']","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza.']","[-0.0017465618439018726, -0.0012931168312206864, -0.005717589985579252, 0.0008179392316378653, -0.0025914604775607586, 0.0078066373243927956, -0.0025933387223631144, 0.0078089674934744835, 0.0020232382230460644, 0.00621884036809206, -0.011324542574584484, -0.004600956104695797, -0.006470113527029753, -0.004232505802065134, -0.016390416771173477, -0.007501606363803148]",positive
145,43764,"[2, 13, 9, 9, 9, 21, 3798, 1143, 30, 13, 22, 18, 28, 12667, 93, 28, 81, 8, 1185, 315, 5156, 6404, 13, 9, 9, 9, 14, 19485, 13, 22, 11200, 18, 13, 15, 2950, 20, 395, 13, 15, 46, 65, 84, 48, 13, 7, 367, 8, 19337, 8, 579, 13, 7, 669, 13, 187, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two-day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this', '""', 'un-bear-able', '""', 'project!']","['...', 'a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two-day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this""', 'un-bear-able""', 'project!']","[-0.0015294926706701517, 0.0018361802212893963, 0.00020620231225620955, 0.0010981544619426131, -0.00025161783560179174, 0.003882963676005602, 0.0023302105255424976, -0.0032061906531453133, -0.0013163420371711254, 0.005835368297994137, 0.0061277961358428, 0.008141196332871914, 0.005080976523458958, 0.002575555117800832, 0.008800401352345943, -0.000606263114605099, -0.0024694136809557676, 0.007872521877288818, 0.010140527039766312, 0.009815034456551075, 0.004679883364588022]",negative
146,43901,"[2, 11614, 102, 671, 17, 25093, 102, 986, 13, 15, 14, 490, 1457, 2116, 4282, 255, 2952, 1246, 3798, 4365, 77, 2038, 102, 6036, 2666, 18, 16, 1868, 1403, 21833, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['elegantly', 'produced', 'and', 'expressively', 'performed,', 'the', 'six', 'musical', 'numbers', 'crystallize', 'key', 'plot', 'moments', 'into', 'minutely', 'detailed', 'wonders', 'of', 'dreamlike', 'ecstasy.']","['elegantly', 'produced', 'and', 'expressively', 'performed,', 'the', 'six', 'musical', 'numbers', 'crystallize', 'key', 'plot', 'moments', 'into', 'minutely', 'detailed', 'wonders', 'of', 'dreamlike', 'ecstasy.']","[-0.0026517442893236876, -0.0034625770058482885, -0.002365048974752426, 0.00035100849345326424, -0.0016646330477669835, -0.002145021688193083, 0.004544982686638832, -0.004698364529758692, -0.006625886540859938, 0.0022235813084989786, 0.0048819854855537415, -0.004311506636440754, -0.0098904212936759, -0.012173580005764961, -0.009243558160960674, -0.0031622631940990686, -0.0009140791371464729, -0.0074205598793923855, 0.005746335256844759, -0.001969104167073965]",positive
147,43913,"[2, 13, 9, 9, 9, 34, 14, 85, 32, 13, 22, 18, 677, 29, 182, 13, 15, 10504, 20431, 13, 22, 18, 78, 1308, 63, 82, 2663, 29412, 29, 14, 12220, 16, 4291, 13, 15, 16, 452, 74, 27026, 19, 21, 1228, 1365, 104, 20, 477, 30, 585, 1444, 25, 1772, 212, 14, 205, 65, 84, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","['...', 'by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","[-0.00419984245672822, 0.0017178941052407026, -0.0027273634914308786, -0.0013245067093521357, 0.001650158199481666, -0.024223048239946365, 0.008570951409637928, 0.002704962156713009, -0.009477450512349606, 0.018336493521928787, -0.008219475857913494, -0.0045478506945073605, -0.00910208746790886, -0.004098649136722088, -0.006428178399801254, -0.009055816568434238, -0.003157114377245307, -0.00956434290856123, -0.00671842647716403, 0.0006483467877842486, -0.005916536320000887, 0.0020249474328011274, 0.0011882501421496272, -0.0035381237976253033, 0.004802175797522068, 0.0006889968644827604, -0.0032091522589325905, 0.0002715962182264775, 0.0034533031284809113, -0.002224474912509322, -0.004269093740731478, -0.0008205675985664129, -0.0034702664706856012, -0.006772743072360754, -0.0032454722095280886, -0.0034466818906366825, 0.00480759097263217, 0.0027187340892851353, 0.0006948290974833071, 0.007643057499080896, -0.006125372834503651, -0.0073157683946192265]",positive
148,44255,"[2, 75, 30, 32, 2633, 175, 17, 7859, 5907, 101, 21, 10188, 418, 19, 21, 314, 447, 674, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['after', 'that', 'it', 'becomes', 'long', 'and', 'tedious', 'like', 'a', 'classroom', 'play', 'in', 'a', 'college', 'history', 'course.']","['after', 'that', 'it', 'becomes', 'long', 'and', 'tedious', 'like', 'a', 'classroom', 'play', 'in', 'a', 'college', 'history', 'course.']","[0.008022908121347427, -0.0002582732413429767, 0.0010673420038074255, 0.01183976698666811, 0.002853039186447859, 0.007241793442517519, 0.006941935513168573, -0.00015183849609456956, 0.004755174275487661, 0.002293537836521864, 0.0006508431397378445, 0.006904269102960825, -0.002186010591685772, 0.0020563520956784487, 0.006004683207720518, 0.012828300707042217]",negative
149,44292,"[2, 21, 64, 8, 1898, 13, 15, 13632, 4838, 334, 1308, 30, 5463, 15339, 81, 562, 5929, 13, 15, 12440, 12800, 13, 8, 8, 14, 1934, 12407, 17, 14, 1074, 171, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'first-class,', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire,', 'beloved', 'genres', '--', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film']","['a', 'first-class,', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire,', 'beloved', 'genres', '--', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film']","[0.007950651459395885, -0.0012681408552452922, 0.006857701111584902, -0.00029041891684755683, -0.0042200637981295586, -0.004303472116589546, -0.005685567855834961, 0.002667107852175832, -0.006631596013903618, 0.002451180247589946, -0.0014571628998965025, -0.013240061700344086, -0.0032731918618083, -0.004286971874535084, -0.00960736908018589, -0.00010603119881125167, -0.005900030955672264, -0.00834640208631754, -0.007079704664647579, -0.0011065705912187696, -0.00887466873973608]",positive
150,44296,"[2, 14, 1308, 13, 22, 18, 3798, 25, 557, 2894, 9642, 923, 17, 19, 3708, 13, 15, 3346, 352, 11655, 81, 54, 132, 436, 1701, 82, 4496, 20, 15534, 21, 3051, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', ""movie's"", 'plot', 'is', 'almost', 'entirely', 'witless', 'and', 'inane,', 'carrying', 'every', 'gag', 'two', 'or', 'three', 'times', 'beyond', 'its', 'limit', 'to', 'sustain', 'a', 'laugh.']","['the', ""movie's"", 'plot', 'is', 'almost', 'entirely', 'witless', 'and', 'inane,', 'carrying', 'every', 'gag', 'two', 'or', 'three', 'times', 'beyond', 'its', 'limit', 'to', 'sustain', 'a', 'laugh.']","[0.0028416740242391825, 0.008076300844550133, -0.0004790274833794683, 0.004741831216961145, 0.005822416394948959, 0.010169065557420254, -0.003679858520627022, 0.00019250383775215596, -0.0025659797247499228, 0.0066101932898163795, -0.001859778887592256, 0.003842184552922845, -0.003829420544207096, 0.008072060532867908, 0.0010514699388295412, 0.0011078726965934038, 0.005588361993432045, 0.0015763978008180857, 0.0060079675167799, 0.0002008972951443866, 0.0003668375429697335, 0.0013183358823880553, 0.01422799937427044]",negative
151,44332,"[2, 11837, 445, 19, 114, 145, 21, 22230, 10091, 62, 30, 42, 13, 22, 43, 6688, 42, 46, 1953, 19777, 22050, 68, 66, 3686, 5052, 35, 42, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['festers', 'in', 'just', 'such', 'a', 'dungpile', 'that', 'you', ""'d"", 'swear', 'you', 'were', 'watching', 'monkeys', 'flinging', 'their', 'feces', 'at', 'you.']","['festers', 'in', 'just', 'such', 'a', 'dungpile', 'that', ""you'd"", 'swear', 'you', 'were', 'watching', 'monkeys', 'flinging', 'their', 'feces', 'at', 'you.']","[-0.0003433371311984956, 0.004019721411168575, -0.007957108318805695, 0.0015437423717230558, -0.0038896945770829916, -0.033011093735694885, -0.038459133356809616, 0.07922985404729843, 0.0032382337376475334, -0.00018927866767626256, 0.0033645709045231342, 0.009917831048369408, 0.0120694013312459, 0.009426417760550976, 0.0033784466795623302, 0.00507025932893157, 0.0322251096367836, -0.029564689844846725]",negative
152,44436,"[2, 14, 415, 1400, 25, 478, 20013, 13, 15, 17, 14, 40, 17025, 21282, 2383, 1766, 50, 21202, 1896, 120, 11994, 4578, 704, 13, 15, 1107, 53, 20, 1376, 30, 14, 9314, 3527, 830, 129, 1994, 19442, 18, 17, 14, 501, 1186, 8, 7020, 4623, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'art', 'direction', 'is', 'often', 'exquisite,', 'and', 'the', 'anthropomorphic', 'animal', 'characters', 'are', 'beautifully', 'realized', 'through', 'clever', 'makeup', 'design,', 'leaving', 'one', 'to', 'hope', 'that', 'the', 'eventual', 'dvd', 'release', 'will', 'offer', 'subtitles', 'and', 'the', 'original', 'italian-language', 'soundtrack']","['the', 'art', 'direction', 'is', 'often', 'exquisite,', 'and', 'the', 'anthropomorphic', 'animal', 'characters', 'are', 'beautifully', 'realized', 'through', 'clever', 'makeup', 'design,', 'leaving', 'one', 'to', 'hope', 'that', 'the', 'eventual', 'dvd', 'release', 'will', 'offer', 'subtitles', 'and', 'the', 'original', 'italian-language', 'soundtrack']","[-0.002104091225191951, -0.0025709266774356365, -0.0029845235403627157, 0.003428990952670574, -0.003456184407696128, -0.004349073860794306, -0.005874280352145433, -0.007365148980170488, -0.0030506839975714684, -0.003714886959642172, 0.00030407909071072936, -0.006097549572587013, -0.005509682931005955, -0.01343546248972416, -0.012131773866713047, -0.033582720905542374, -0.003676794935017824, -0.0050499155186116695, -0.0038188050966709852, -0.004422754514962435, -0.011974972672760487, -0.0031390469521284103, -0.010268907994031906, -0.008213507942855358, -0.005932839587330818, 0.005773573648184538, -0.0024701550137251616, 0.007687922567129135, 0.12583495676517487, -0.007396007422357798, 0.0011566070606932044, -0.005112707149237394, -0.005970570724457502, -0.0022157735656946898, -0.002074275631457567]",positive
153,45044,"[2, 48, 584, 693, 27, 90, 662, 22207, 26, 55, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'thing', 'works', 'on', 'no', 'level', 'whatsoever', 'for', 'me.']","['this', 'thing', 'works', 'on', 'no', 'level', 'whatsoever', 'for', 'me.']","[-0.0014411128358915448, 0.00710067804902792, 0.004436754155904055, -0.001880160067230463, -0.0018612606218084693, 0.013572731986641884, 0.012268994003534317, -9.127897646976635e-05, -0.0009549207170493901]",negative
