,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
142,43306,"[101, 2009, 2038, 4569, 2007, 1996, 21864, 19987, 1997, 2155, 2166, 1010, 2021, 2009, 2036, 18452, 1996, 3395, 2007, 13545, 2791, 1998, 4847, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'has', 'fun', 'with', 'the', 'quirks', 'of', 'family', 'life,', 'but', 'it', 'also', 'treats', 'the', 'subject', 'with', 'fondness', 'and', 'respect']","['it', 'has', 'fun', 'with', 'the', 'quirks', 'of', 'family', 'life,', 'but', 'it', 'also', 'treats', 'the', 'subject', 'with', 'fondness', 'and', 'respect']","[0.03046586737036705, 0.013399709016084671, 0.08368521183729172, 0.011573167517781258, -0.04384388029575348, 0.009474596008658409, 0.007955574430525303, 0.021985122933983803, 0.021765664219856262, 0.03262181952595711, 0.004661170765757561, 0.01891053281724453, 0.015606594271957874, 0.045487843453884125, 0.0378822423517704, -0.035789795219898224, 0.010994559153914452, 0.051186855882406235, 0.08125811815261841]",positive
143,43407,"[101, 2178, 2190, 1997, 1996, 2095, 4989, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['another', 'best', 'of', 'the', 'year', 'selection']","['another', 'best', 'of', 'the', 'year', 'selection']","[0.0005592211964540184, 0.09363442659378052, 0.029321588575839996, -0.30126798152923584, 0.10977046191692352, 0.03920227289199829]",positive
144,43724,"[101, 4654, 22087, 1996, 10882, 13213, 1997, 1037, 3902, 3762, 8256, 3315, 1998, 1996, 25292, 19357, 2140, 8277, 1997, 1037, 2998, 4469, 3567, 5289, 4143, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza.']","['exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza.']","[0.03875775635242462, 0.04276765510439873, -0.06307155638933182, -0.026527510955929756, -0.013156277127563953, 0.001930647762492299, -0.07653498649597168, -0.017526371404528618, 0.010003657080233097, -0.002862554043531418, 0.04424402862787247, 0.03458445146679878, -0.05451710522174835, 0.02371072769165039, 0.011756373569369316, 0.04095058515667915]",positive
145,43764,"[101, 1012, 1012, 1012, 1037, 5436, 4179, 2008, 1005, 1055, 2004, 15116, 2100, 2004, 2048, 1011, 2154, 2214, 18499, 9438, 1012, 1012, 1012, 1996, 16587, 1005, 24392, 1010, 6517, 2000, 2360, 1010, 2020, 2035, 2058, 2023, 1036, 1036, 4895, 1011, 4562, 1011, 2583, 1005, 1005, 2622, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two', '-', 'day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this', '`', '`', 'un', '-', 'bear', '-', ""able''"", 'project!']","['...', 'a', 'plotline', ""that's"", 'as', 'lumpy', 'as', 'two-day', 'old', 'porridge...', 'the', ""filmmakers'paws,"", 'sad', 'to', 'say,', 'were', 'all', 'over', 'this', '``', 'un-bear', '-', ""able''"", 'project!']","[0.0043338388204574585, 0.00833266880363226, -0.001934473984874785, -0.027987977489829063, 0.033354293555021286, -0.02943713590502739, -0.0017143599689006805, 0.0003298684023320675, 0.020176030695438385, -0.0099809430539608, 0.0016907989047467709, 0.004444361198693514, -0.0011440241942182183, -0.005665432196110487, 0.00328310439363122, 0.007022794336080551, -0.002920845290645957, 0.005552975926548243, 0.010559430345892906, -0.05250805243849754, -0.07362809777259827, -6.543180643348023e-05, 0.009881298057734966, -0.007502861320972443]",negative
146,43901,"[101, 11552, 2135, 2550, 1998, 22570, 2135, 2864, 1010, 1996, 2416, 3315, 3616, 6121, 3669, 4371, 3145, 5436, 5312, 2046, 3371, 2135, 6851, 16278, 1997, 3959, 10359, 19069, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['elegantly', 'produced', 'and', 'expressively', 'performed,', 'the', 'six', 'musical', 'numbers', 'crystallize', 'key', 'plot', 'moments', 'into', 'minutely', 'detailed', 'wonders', 'of', 'dreamlike', 'ecstasy.']","['elegantly', 'produced', 'and', 'expressively', 'performed,', 'the', 'six', 'musical', 'numbers', 'crystallize', 'key', 'plot', 'moments', 'into', 'minutely', 'detailed', 'wonders', 'of', 'dreamlike', 'ecstasy.']","[0.0577232763171196, 0.03330019488930702, 0.0326036736369133, 0.04325702786445618, 0.05788513645529747, 0.04256029799580574, 0.03483762964606285, 0.02258114330470562, -0.0033996482379734516, -0.012449522502720356, 0.03319281339645386, 0.013717842288315296, 0.02491573989391327, 0.012541528791189194, 0.00485271168872714, 0.020538799464702606, -0.00366395921446383, 0.011206581257283688, -0.00447477912530303, -0.0016795253613963723]",positive
147,43913,"[101, 1012, 1012, 1012, 2011, 1996, 2051, 2009, 1005, 1055, 2589, 2007, 2149, 1010, 18062, 22525, 1005, 1055, 2047, 3185, 2038, 2049, 4378, 21025, 14968, 2007, 1996, 12208, 1997, 5456, 1010, 1997, 2383, 2042, 26275, 1999, 1037, 3097, 3226, 2069, 2000, 2424, 2008, 2529, 3267, 2003, 3492, 2172, 1996, 2168, 2035, 2058, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","['...', 'by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","[0.010859460569918156, 0.009680777788162231, 0.012147665023803711, -0.015098645351827145, -0.013167225755751133, -0.011049899272620678, 0.006358342710882425, 0.001522897044196725, 0.003975877538323402, -0.010719549842178822, 0.0027797494549304247, 0.028356585651636124, 0.010977529920637608, 0.023853376507759094, 0.04287582263350487, 0.019241606816649437, 0.0333988182246685, 0.055263083428144455, 0.030235372483730316, 0.036404430866241455, 0.011287094093859196, 0.06739063560962677, -0.0006966602522879839, 0.008560031652450562, 0.03158332407474518, -0.00016650142788421363, 0.056129954755306244, 0.009557416662573814, 0.04008524864912033, 0.01609611324965954, -0.008084410801529884, -0.020072584971785545, -0.010470203123986721, 0.01679229736328125, 0.004293330945074558, -0.007653763517737389, 0.0062065329402685165, 0.012856798246502876, -0.03043137490749359, -0.014870314858853817, -0.009892686270177364, 0.0008274372084997594]",positive
148,44255,"[101, 2044, 2008, 2009, 4150, 2146, 1998, 6945, 6313, 2066, 1037, 9823, 2377, 1999, 1037, 2267, 2381, 2607, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['after', 'that', 'it', 'becomes', 'long', 'and', 'tedious', 'like', 'a', 'classroom', 'play', 'in', 'a', 'college', 'history', 'course.']","['after', 'that', 'it', 'becomes', 'long', 'and', 'tedious', 'like', 'a', 'classroom', 'play', 'in', 'a', 'college', 'history', 'course.']","[-0.003735946724191308, -0.0047929235734045506, 0.06492957472801208, 0.06707547605037689, -0.0066538467071950436, 0.011060209944844246, 0.03801991045475006, 0.05571268871426582, 0.023903585970401764, -0.04891558736562729, -0.005369248799979687, -0.037172090262174606, -0.005572090856730938, -0.0509236641228199, 0.0026416394393891096, -0.013900666497647762]",negative
149,44292,"[101, 1037, 2034, 1011, 2465, 1010, 12246, 5994, 1038, 3185, 2008, 6464, 13585, 2048, 2469, 10273, 1010, 11419, 11541, 1011, 1011, 1996, 3827, 17312, 1998, 1996, 2954, 2143, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'first', '-', 'class,', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire,', 'beloved', 'genres', '-', '-', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film']","['a', 'first-class,', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire,', 'beloved', 'genres--', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film']","[0.0656609982252121, 0.0827148025855422, 0.036833345890045166, 0.07784143835306168, -0.003430703654885292, -0.028720485046505928, 0.04949586093425751, 0.07598090916872025, 0.051617108285427094, 0.05935155600309372, -0.0008567340555600822, 0.03582295402884483, 0.09148893391829915, 0.04430340975522995, 0.016479220241308212, 0.01600620150566101, -0.00961148552596569, -0.014129544608294964, 0.005359407048672438, 0.01443231850862503]",positive
150,44296,"[101, 1996, 3185, 1005, 1055, 5436, 2003, 2471, 4498, 15966, 3238, 1998, 27118, 2638, 1010, 4755, 2296, 18201, 2048, 2030, 2093, 2335, 3458, 2049, 5787, 2000, 15770, 1037, 4756, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', ""movie's"", 'plot', 'is', 'almost', 'entirely', 'witless', 'and', 'inane,', 'carrying', 'every', 'gag', 'two', 'or', 'three', 'times', 'beyond', 'its', 'limit', 'to', 'sustain', 'a', 'laugh.']","['the', ""movie's"", 'plot', 'is', 'almost', 'entirely', 'witless', 'and', 'inane,', 'carrying', 'every', 'gag', 'two', 'or', 'three', 'times', 'beyond', 'its', 'limit', 'to', 'sustain', 'a', 'laugh.']","[-0.030031520873308182, -0.10108477622270584, -0.00990125723183155, -0.021184785291552544, -0.022414471954107285, 0.0017897819634526968, -0.00662603136152029, 0.008765735663473606, 0.0004215905792079866, -0.0555524006485939, 0.01080860011279583, -0.014741447754204273, -0.015973415225744247, 0.01589209772646427, 0.0037473132833838463, 0.002972707850858569, 0.0030921828001737595, 0.014028334058821201, 0.012782356701791286, 0.009185058996081352, 0.0036439187824726105, -0.01320419367402792, 0.004873791243880987]",negative
151,44332,"[101, 17037, 2545, 1999, 2074, 2107, 1037, 29328, 22090, 2008, 2017, 1005, 1040, 8415, 2017, 2020, 3666, 17059, 27655, 2075, 2037, 10768, 9623, 2012, 2017, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['festers', 'in', 'just', 'such', 'a', 'dungpile', 'that', ""you'd"", 'swear', 'you', 'were', 'watching', 'monkeys', 'flinging', 'their', 'feces', 'at', 'you.']","['festers', 'in', 'just', 'such', 'a', 'dungpile', 'that', ""you'd"", 'swear', 'you', 'were', 'watching', 'monkeys', 'flinging', 'their', 'feces', 'at', 'you.']","[-0.020920805633068085, 0.04930751770734787, -0.006057988852262497, 0.0032596872188150883, 0.0049053034745156765, -0.05658695846796036, 0.05634600296616554, 0.03322973474860191, -0.0033207619562745094, -0.018526431173086166, -0.0023093875497579575, -0.008075425401329994, 0.013940391130745411, -0.013045301660895348, 0.00847858376801014, -0.015446774661540985, 0.004366158973425627, 0.016950467601418495]",negative
152,44436,"[101, 1996, 2396, 3257, 2003, 2411, 19401, 1010, 1998, 1996, 14405, 8093, 7361, 28503, 4111, 3494, 2024, 17950, 3651, 2083, 12266, 5789, 2640, 1010, 2975, 2028, 2000, 3246, 2008, 1996, 9523, 4966, 2713, 2097, 3749, 4942, 27430, 1998, 1996, 2434, 3059, 1011, 2653, 6050, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'art', 'direction', 'is', 'often', 'exquisite,', 'and', 'the', 'anthropomorphic', 'animal', 'characters', 'are', 'beautifully', 'realized', 'through', 'clever', 'makeup', 'design,', 'leaving', 'one', 'to', 'hope', 'that', 'the', 'eventual', 'dvd', 'release', 'will', 'offer', 'subtitles', 'and', 'the', 'original', 'italian', '-', 'language', 'soundtrack']","['the', 'art', 'direction', 'is', 'often', 'exquisite,', 'and', 'the', 'anthropomorphic', 'animal', 'characters', 'are', 'beautifully', 'realized', 'through', 'clever', 'makeup', 'design,', 'leaving', 'one', 'to', 'hope', 'that', 'the', 'eventual', 'dvd', 'release', 'will', 'offer', 'subtitles', 'and', 'the', 'original', 'italian-language', 'soundtrack']","[0.004008751828223467, 0.003618959104642272, -0.011616037227213383, 0.026143377646803856, -0.035838525742292404, 0.15664057433605194, 0.016356976702809334, 0.02240096963942051, 0.0033420072868466377, 0.00043876824202015996, -0.004088948015123606, -0.0017452853498980403, 0.00408307695761323, 0.009872154332697392, 0.007168768905103207, 0.030285058543086052, 0.09755194187164307, 0.026013202965259552, 0.023239219561219215, 0.056184638291597366, 0.013604375533759594, 0.014794842340052128, 0.0038210120983421803, -0.01666278950870037, 0.010480883531272411, 0.004873710684478283, 0.020245671272277832, 0.0029208867345005274, -0.006870135199278593, -0.013394949026405811, -0.005205145571380854, -0.005093537271022797, 0.0047143506817519665, 0.008317111292853951, 0.014590970240533352]",positive
153,45044,"[101, 2023, 2518, 2573, 2006, 2053, 2504, 18971, 2005, 2033, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'thing', 'works', 'on', 'no', 'level', 'whatsoever', 'for', 'me.']","['this', 'thing', 'works', 'on', 'no', 'level', 'whatsoever', 'for', 'me.']","[-0.022383032366633415, 0.02447725646197796, -0.06999000161886215, -0.03476783260703087, 0.06938386708498001, -0.027061060070991516, 0.028543055057525635, -0.01791130192577839, -0.027871137484908104]",negative
154,45497,"[101, 1996, 12090, 12241, 6562, 2015, 1012, 1012, 1012, 7180, 2220, 1998, 2994, 2397, 1010, 8110, 3053, 2296, 3371, 1012, 1012, 1012, 2007, 1037, 2422, 27693, 8652, 1010, 2070, 17727, 12672, 3372, 1055, 13542, 2545, 1010, 1998, 1037, 14013, 13004, 1997, 2529, 18824, 1005, 1055, 5622, 5677, 5844, 3754, 2000, 10911, 2058, 1037, 8040, 3217, 23884, 2030, 2048, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'delicious', 'trimmings...', 'arrive', 'early', 'and', 'stay', 'late,', 'filling', 'nearly', 'every', 'minute...', 'with', 'a', 'lighthearted', 'glow,', 'some', 'impudent', 'snickers,', 'and', 'a', 'glorious', 'dose', 'of', ""humankind's"", 'liberating', 'ability', 'to', 'triumph', 'over', 'a', 'scrooge', 'or', 'two']","['the', 'delicious', 'trimmings...', 'arrive', 'early', 'and', 'stay', 'late,', 'filling', 'nearly', 'every', 'minute...', 'with', 'a', 'lighthearted', 'glow,', 'some', 'impudent', 'snickers,', 'and', 'a', 'glorious', 'dose', 'of', ""humankind's"", 'liberating', 'ability', 'to', 'triumph', 'over', 'a', 'scrooge', 'or', 'two']","[0.009262408129870892, 0.07123789191246033, 0.015170606784522533, 0.016697514802217484, -0.00296030449680984, -0.00024138933804351836, -0.00041899015195667744, 0.0060494751669466496, 0.0036650681868195534, -0.014819523319602013, 0.0035012620501220226, 0.0033910563215613365, -0.0213464442640543, 0.0023638976272195578, 0.009768777526915073, -0.0019185228738933802, 0.004058533813804388, -0.004923409782350063, 0.0038671991787850857, 0.00302405864931643, 0.009433707222342491, 0.02578452043235302, 0.010683856904506683, 0.00889571476727724, 0.035793524235486984, 0.03384310007095337, 0.01230153813958168, -0.0007115541375242174, 0.0008911771001294255, 0.006543280556797981, 0.0001705265458440408, -0.009499416686594486, -0.02056180313229561, -0.003367951838299632]",positive
155,45819,"[101, 17950, 19275, 1010, 11973, 24466, 2008, 2323, 9958, 28276, 9501, 7501, 2005, 3737, 1998, 1037, 16839, 9080, 12863, 1010, 9792, 2100, 27158, 2008, 2097, 2562, 2068, 16986, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['beautifully', 'crafted,', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic,', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing.']","['beautifully', 'crafted,', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic,', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing.']","[0.10189198702573776, 0.08357004076242447, 0.04020719230175018, 0.07476075738668442, 0.02814396657049656, 0.039959296584129333, 0.0051912893541157246, 0.01120251975953579, 0.005881509277969599, 0.030939793214201927, -0.008463435806334019, 0.0022250551264733076, 0.014619476161897182, 0.026742447167634964, 0.006096320692449808, 0.005733501631766558, 0.009443246759474277, 0.017480801790952682, 0.013341953977942467, 0.010162641294300556, 0.002827669959515333, 0.03655014559626579]",positive
156,46354,"[101, 1037, 11798, 3185, 1999, 2296, 3168, 1997, 1996, 2773, 1011, 1011, 2568, 3238, 1010, 22185, 1010, 2812, 4063, 2075, 1010, 5189, 1010, 9145, 1010, 27885, 3630, 25171, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'zombie', 'movie', 'in', 'every', 'sense', 'of', 'the', 'word', '-', '-', 'mindless,', 'lifeless,', 'meandering,', 'loud,', 'painful,', 'obnoxious']","['a', 'zombie', 'movie', 'in', 'every', 'sense', 'of', 'the', 'word--', 'mindless,', 'lifeless,', 'meandering,', 'loud,', 'painful,', 'obnoxious']","[-0.02170747146010399, 0.05192079022526741, -0.058781761676073074, -0.010114950127899647, -0.007402428425848484, -0.012975604273378849, -0.0038422259967774153, -0.02974088117480278, -0.030685184989124537, 0.005102031398564577, 0.0017732271226122975, 0.004887121729552746, 0.02580219693481922, 0.008915610611438751, -0.003041310468688607]",negative
157,47180,"[101, 13942, 15876, 18620, 2102, 24970, 2015, 2004, 1996, 26757, 4588, 27857, 1998, 4698, 9587, 15916, 13837, 2483, 2003, 1037, 14726, 2047, 2402, 5848, 1999, 2028, 1997, 15775, 12618, 2140, 1005, 1055, 2087, 6387, 8317, 15572, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['isabelle', 'huppert', 'excels', 'as', 'the', 'enigmatic', 'mika', 'and', 'anna', 'mouglalis', 'is', 'a', 'stunning', 'new', 'young', 'talent', 'in', 'one', 'of', ""chabrol's"", 'most', 'intense', 'psychological', 'mysteries.']","['isabelle', 'huppert', 'excels', 'as', 'the', 'enigmatic', 'mika', 'and', 'anna', 'mouglalis', 'is', 'a', 'stunning', 'new', 'young', 'talent', 'in', 'one', 'of', ""chabrol's"", 'most', 'intense', 'psychological', 'mysteries.']","[0.0039344485849142075, 0.004845369141548872, 0.00447861896827817, 0.010272818617522717, 0.06920059770345688, 0.007965479046106339, -0.016368819400668144, -0.011962685734033585, 0.015239644795656204, 0.023472797125577927, 0.0010229297913610935, 0.014341476373374462, -0.004051882773637772, 6.994484283495694e-05, -0.0011700789909809828, -0.0017146249301731586, -0.004800773691385984, 0.027736395597457886, 0.039230745285749435, 0.134842649102211, 0.0464249886572361, 0.039688240736722946, 0.07105061411857605, 0.02012592926621437]",positive
