,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
88,r2-0019385,"[0, 100, 938, 75, 6889, 4, 345, 32, 4520, 6, 14128, 6, 1365, 12, 560, 12, 12745, 24261, 11, 760, 9, 5, 5124, 14, 31032, 4617, 70, 49, 5765, 1964, 4, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', ""wasn't"", 'impressed.', 'There', 'are', 'bright,', 'colorful,', 'easy-to-read', 'menus', 'in', 'front', 'of', 'the', 'register', 'that', 'conveniently', 'detail', 'all', 'their', 'menu', 'items.']","['I', ""wasn't"", 'impressed.', 'There', 'are', 'bright,', 'colorful,', 'easy-to-read', 'menus', 'in', 'front', 'of', 'the', 'register', 'that', 'conveniently', 'detail', 'all', 'their', 'menu', 'items.']","[-0.02139059081673622, 0.011868295259773731, -0.001095177256502211, -0.09723345190286636, -0.011408624239265919, -0.027000263333320618, -0.039861638098955154, 0.044041603803634644, -0.03982056304812431, 0.003644810989499092, 0.031464576721191406, -0.004725064616650343, 0.005900859367102385, -0.005225913133472204, 0.0218738354742527, -0.02719949372112751, -0.014732521027326584, -0.1289825290441513, 0.05023304373025894, 0.008127042092382908, 0.0006047812639735639]",negative
89,r2-0019386,"[0, 2264, 10, 24897, 410, 6845, 73, 417, 38979, 1514, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['What', 'a', 'delightful', 'little', 'tea/dessert', 'spot.']","['What', 'a', 'delightful', 'little', 'tea/dessert', 'spot.']","[0.11772426962852478, 0.005826867651194334, 0.09310013055801392, 0.03511030972003937, -0.00724602397531271, 0.06639287620782852]",positive
90,r2-0019391,"[0, 170, 56, 10, 7297, 86, 8, 74, 33, 7, 206, 1181, 59, 549, 38, 74, 5940, 20, 229, 3733, 13, 1268, 546, 13, 10, 205, 5820, 19, 205, 544, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'had', 'a', 'decent', 'time', 'and', 'would', 'have', 'to', 'think', 'longer', 'about', 'whether', 'I', 'would', 'recommend', 'The', 'Keg', 'for', 'anyone', 'looking', 'for', 'a', 'good', 'meal', 'with', 'good', 'service.']","['We', 'had', 'a', 'decent', 'time', 'and', 'would', 'have', 'to', 'think', 'longer', 'about', 'whether', 'I', 'would', 'recommend', 'The', 'Keg', 'for', 'anyone', 'looking', 'for', 'a', 'good', 'meal', 'with', 'good', 'service.']","[-0.07389074563980103, -0.01845075935125351, -0.014243708923459053, -0.02143329568207264, -0.022530030459165573, 0.08267772942781448, -0.010797109454870224, 0.08663393557071686, 0.022799836471676826, -0.0253269262611866, -0.04572096839547157, -0.01659342274069786, -0.013836120255291462, -0.029191605746746063, -0.019853604957461357, -0.041247136890888214, 0.0024451406206935644, 0.004416201263666153, 0.038540538400411606, -0.0026001224759966135, 0.0148497698828578, 0.011284135282039642, -0.019188279286026955, -0.0014356938190758228, 0.02730395831167698, -0.026549914851784706, -0.018825393170118332, 0.08277010917663574]",positive
91,r2-0019392,"[0, 1106, 932, 101, 49, 97, 317, 5, 4592, 25774, 40, 28, 5500, 4, 38, 17672, 1413, 49, 21096, 81, 17546, 6117, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['If', 'anything', 'like', 'their', 'other', 'place', 'the', 'lunch', 'buffet', 'will', 'be', 'fantastic.', 'I', 'cant', 'stand', 'their', 'disgusting', 'overvalued', 'competitors.']","['If', 'anything', 'like', 'their', 'other', 'place', 'the', 'lunch', 'buffet', 'will', 'be', 'fantastic.', 'I', 'cant', 'stand', 'their', 'disgusting', 'overvalued', 'competitors.']","[0.04669651761651039, -0.028069239109754562, -0.03548860177397728, 0.10567629337310791, -0.02714107371866703, 0.02871742472052574, -0.02716929279267788, 0.003552928101271391, 0.07338441908359528, -0.0625246986746788, -0.024223478510975838, -0.06433514505624771, -0.01406883168965578, 0.0379389151930809, -0.01201840490102768, -0.010338086634874344, 0.026246335357427597, 0.00954466313123703, 0.04813935607671738]",positive
92,r2-0019394,"[0, 133, 1321, 32, 2770, 23, 8165, 7, 575, 59, 49, 1315, 131, 99, 10, 7610, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'employees', 'are', 'amazing', 'at', 'appearing', 'to', 'care', 'about', 'their', 'jobs;', 'what', 'a', 'trick!']","['The', 'employees', 'are', 'amazing', 'at', 'appearing', 'to', 'care', 'about', 'their', 'jobs;', 'what', 'a', 'trick!']","[-0.0388994999229908, 0.02246762067079544, 0.04691840335726738, 0.05172983556985855, -0.010407970286905766, -0.023736385628581047, 0.015191944316029549, -0.08725402504205704, -0.04516306146979332, -0.027274705469608307, -0.017962664365768433, 0.000307771930238232, -0.059514790773391724, 0.00030502633308060467]",negative
93,r2-0019397,"[0, 133, 5466, 21, 45, 23, 70, 99, 38, 421, 6, 24, 222, 45, 619, 101, 10, 2391, 23, 70, 6, 53, 101, 10, 23889, 7142, 995, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'atmosphere', 'was', 'not', 'at', 'all', 'what', 'I', 'expected,', 'it', 'did', 'not', 'feel', 'like', 'a', 'restaurant', 'at', 'all,', 'but', 'like', 'a', 'cozy', 'cookout.']","['The', 'atmosphere', 'was', 'not', 'at', 'all', 'what', 'I', 'expected,', 'it', 'did', 'not', 'feel', 'like', 'a', 'restaurant', 'at', 'all,', 'but', 'like', 'a', 'cozy', 'cookout.']","[-0.005284762475639582, 0.022884808480739594, -0.013592325150966644, -0.02496217004954815, 0.010037312284111977, -0.03600035235285759, 0.014050324447453022, -0.030035056173801422, 0.010227533057332039, -0.013320730067789555, -0.01182098314166069, 0.02513192594051361, -0.026239434257149696, -0.12742750346660614, 0.02828315645456314, -0.004668101202696562, -0.014725103974342346, -0.010556817054748535, -0.019277572631835938, -0.015671927481889725, -0.01422080397605896, 0.02491605281829834, 0.022207269445061684]",positive
94,r2-0019398,"[0, 713, 317, 16, 10, 5617, 2391, 11, 5, 320, 226, 8370, 2259, 11, 8184, 2961, 4, 47, 197, 860, 24, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['This', 'place', 'is', 'a', 'Greek', 'restaurant', 'in', 'the', 'former', 'Licks', 'location', 'in', 'Pickering.', 'you', 'should', 'try', 'it']","['This', 'place', 'is', 'a', 'Greek', 'restaurant', 'in', 'the', 'former', 'Licks', 'location', 'in', 'Pickering.', 'you', 'should', 'try', 'it']","[-0.08937031030654907, -0.022694772109389305, 0.001098719658330083, -0.039635561406612396, -0.18639424443244934, 0.07830198109149933, -0.04823097959160805, -0.05901382118463516, -0.05113445594906807, -0.020003069192171097, -0.015882983803749084, -0.011361214332282543, 0.011308849789202213, 0.0013246029848232865, 0.044391002506017685, 0.0802919939160347, 0.015620480291545391]",positive
95,r2-0019399,"[0, 133, 4281, 4076, 56, 162, 17802, 38, 56, 393, 1613, 7, 5, 78, 317, 8, 56, 460, 2162, 24, 31, 5, 200, 65, 13, 127, 1445, 301, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'mixed', 'drink', 'had', 'me', 'wishing', 'I', 'had', 'never', 'gone', 'to', 'the', 'first', 'place', 'and', 'had', 'always', 'bought', 'it', 'from', 'the', 'second', 'one', 'for', 'my', 'entire', 'life.']","['The', 'mixed', 'drink', 'had', 'me', 'wishing', 'I', 'had', 'never', 'gone', 'to', 'the', 'first', 'place', 'and', 'had', 'always', 'bought', 'it', 'from', 'the', 'second', 'one', 'for', 'my', 'entire', 'life.']","[0.016328465193510056, 0.007065517827868462, -0.023095039650797844, 0.016989000141620636, 0.008014528080821037, 0.03739112988114357, -0.0028527071699500084, -0.012633515521883965, 0.015587588772177696, 0.020676439628005028, -0.004034792073071003, 0.029733888804912567, 0.027154484763741493, 0.07874396443367004, 0.11642478406429291, 0.029680145904421806, 0.017095496878027916, -0.019049575552344322, 0.0052601126953959465, 0.005678832996636629, -0.03788816183805466, -4.410311157698743e-05, -0.046146199107170105, 0.0006279242807067931, -0.010435424745082855, 0.025240452960133553, 0.02806101366877556]",negative
96,r2-0019400,"[0, 45828, 35, 4437, 4230, 16, 205, 4, 939, 5940, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Pros:', 'beer', 'selection', 'is', 'good.', 'i', 'recommend']","['Pros:', 'beer', 'selection', 'is', 'good.', 'i', 'recommend']","[-0.08395695686340332, 0.10995229333639145, 0.013265087269246578, 0.033692799508571625, 0.09907039254903793, 0.008300771936774254, 0.07485033571720123]",positive
97,r2-0019402,"[0, 13987, 47, 6, 9257, 8, 11924, 13, 1311, 201, 215, 10, 1313, 22, 4182, 102, 3482, 676, 113, 8, 110, 11383, 19, 201, 1328, 5, 609, 4, 166, 685, 110, 8068, 4029, 77, 52, 58, 13266, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Thank', 'you,', 'Eddie', 'and', 'Olivia', 'for', 'giving', 'us', 'such', 'a', 'positive', '""spa', 'shopping', 'experience""', 'and', 'your', 'patience', 'with', 'us', 'throughout', 'the', 'process.', 'We', 'lost', 'your', 'deposit', 'fee', 'when', 'we', 'were', 'robbed.']","['Thank', 'you,', 'Eddie', 'and', 'Olivia', 'for', 'giving', 'us', 'such', 'a', 'positive', '""spa', 'shopping', 'experience""', 'and', 'your', 'patience', 'with', 'us', 'throughout', 'the', 'process.', 'We', 'lost', 'your', 'deposit', 'fee', 'when', 'we', 'were', 'robbed.']","[0.016601266339421272, 0.05660276859998703, -0.04301939904689789, -0.013724145479500294, -0.004880427848547697, -0.021100880578160286, -0.006521098781377077, -0.011702236719429493, -0.02161838300526142, 0.04327511414885521, -0.036929644644260406, 0.015789607539772987, 0.027838759124279022, -0.06504104286432266, 0.05735953897237778, 0.001826220890507102, 0.03103180229663849, -0.006909085903316736, -0.0104282908141613, 0.00474004028365016, -0.012970240786671638, 0.008061802014708519, 0.020664352923631668, 0.06354160606861115, 0.011854667216539383, 0.005643692333251238, 0.030577726662158966, 0.026223164051771164, 0.03623190149664879, 0.0016207577427849174, -0.007932271808385849]",negative
98,r2-0019403,"[0, 12350, 923, 614, 12, 39457, 2461, 676, 482, 405, 21, 2770, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Good', 'value', 'low-brow', 'Vegas', 'experience.,it', 'was', 'amazing']","['Good', 'value', 'low-brow', 'Vegas', 'experience.,it', 'was', 'amazing']","[0.10874683409929276, -0.004773527383804321, -0.05248943716287613, -0.030888071283698082, -0.013667465187609196, 0.04654369130730629, 0.05054415017366409]",positive
99,r2-0019405,"[0, 133, 9030, 12601, 3961, 366, 58, 25, 8916, 8, 588, 25, 10, 130, 1404, 1087, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'golden', 'burritos', 'were', 'as', 'genuine', 'and', 'real', 'as', 'a', 'three', 'dollar', 'bill']","['The', 'golden', 'burritos', 'were', 'as', 'genuine', 'and', 'real', 'as', 'a', 'three', 'dollar', 'bill']","[0.009681680239737034, 0.09683286398649216, -0.0047419629991054535, 0.01070646196603775, 0.010945424437522888, -0.03105871006846428, -0.0524623841047287, 0.05737844109535217, 0.0598234124481678, 0.03489886224269867, -0.021945152431726456, 0.03533973544836044, 0.18991339206695557]",negative
100,r2-0019406,"[0, 22113, 2690, 13, 145, 7297, 7663, 8, 5192, 813, 11, 10, 21054, 13587, 2122, 4, 166, 439, 7, 10, 2391, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Four', 'stars', 'for', 'being', 'decent', 'priced', 'and', 'friendly', 'staff', 'in', 'a', 'remodeled', 'facility.', 'We', 'went', 'to', 'a', 'restaurant.']","['Four', 'stars', 'for', 'being', 'decent', 'priced', 'and', 'friendly', 'staff', 'in', 'a', 'remodeled', 'facility.', 'We', 'went', 'to', 'a', 'restaurant.']","[0.036090973764657974, -0.004870094358921051, -0.0069666337221860886, -0.0016701639397069812, 0.012525241822004318, 0.002037341007962823, -0.03862490877509117, 0.04838436841964722, -0.035699956119060516, 0.029852449893951416, -0.090756356716156, 0.004877845756709576, -0.018468867987394333, -0.02610085718333721, 0.0052846274338662624, -0.12247772514820099, 0.026397086679935455, -0.06985145807266235]",positive
101,r2-0019407,"[0, 100, 770, 7, 657, 42, 317, 6, 53, 24, 21, 95, 4954, 11, 127, 2979, 4, 85, 21, 3518, 7, 28, 5, 275, 7196, 655, 7, 127, 2674, 4105, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'wanted', 'to', 'love', 'this', 'place,', 'but', 'it', 'was', 'just', 'OK', 'in', 'my', 'opinion.', 'It', 'was', 'supposed', 'to', 'be', 'the', 'best', 'vacation', 'ever', 'to', 'my', 'favorite', 'beach.']","['I', 'wanted', 'to', 'love', 'this', 'place,', 'but', 'it', 'was', 'just', 'OK', 'in', 'my', 'opinion.', 'It', 'was', 'supposed', 'to', 'be', 'the', 'best', 'vacation', 'ever', 'to', 'my', 'favorite', 'beach.']","[0.010498193092644215, 0.033470794558525085, 0.006716073490679264, 0.015387393534183502, 0.034660693258047104, -0.005322413519024849, -0.034711871296167374, -0.02767961099743843, 0.038910090923309326, -0.010838745161890984, 0.008688969537615776, 0.010937027633190155, 0.020417777821421623, -0.019137799739837646, 0.02356836013495922, 0.022177433595061302, 0.016186337918043137, -0.024357929825782776, -0.030039355158805847, 0.0034902882762253284, 0.010935296304523945, -0.0021525840274989605, -0.025167737156152725, -0.02174270525574684, -0.012138563208281994, -0.055333707481622696, 0.01874394901096821]",negative
102,r2-0019409,"[0, 170, 1240, 81, 132, 722, 23, 5, 9367, 4, 85, 21, 11385, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'spent', 'over', '2', 'hours', 'at', 'the', 'mall.', 'It', 'was', 'horrible.']","['We', 'spent', 'over', '2', 'hours', 'at', 'the', 'mall.', 'It', 'was', 'horrible.']","[-0.046980828046798706, -0.04906271770596504, -0.007898000068962574, 0.0035018143244087696, 0.13017137348651886, -0.049746669828891754, 0.06748932600021362, 0.018065016716718674, 0.08793412148952484, -0.186166450381279, -0.032294925302267075]",negative
103,r2-0019411,"[0, 243, 21, 1341, 11138, 5, 80, 498, 38, 3790, 5, 317, 4, 38, 21, 5779, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['It', 'was', 'quite', 'crowded', 'the', 'two', 'times', 'I', 'visited', 'the', 'place.', 'I', 'was', 'disappointed.']","['It', 'was', 'quite', 'crowded', 'the', 'two', 'times', 'I', 'visited', 'the', 'place.', 'I', 'was', 'disappointed.']","[-0.04338947311043739, 0.02589021623134613, 0.0024564203340560198, 0.10281529277563095, -0.02188420481979847, -0.01759515143930912, -0.009317982941865921, -0.0007080772775225341, 0.03424569591879845, 0.0268997885286808, -0.05417299270629883, 0.0391714982688427, -0.046460725367069244, 0.06420327723026276]",negative
104,r2-0019412,"[0, 133, 4884, 21849, 58, 10, 372, 4069, 19, 5, 17798, 9366, 8929, 4, 2200, 5131, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'meatballs', 'were', 'a', 'great', 'combination', 'with', 'the', 'homemade', 'pizza', 'sauce.', 'highly', 'recommended']","['The', 'meatballs', 'were', 'a', 'great', 'combination', 'with', 'the', 'homemade', 'pizza', 'sauce.', 'highly', 'recommended']","[0.12317468971014023, -0.030838878825306892, 0.003806117456406355, -0.046637602150440216, 0.023664945736527443, -0.044724758714437485, -0.008836357854306698, -0.02384869195520878, 0.0034166909754276276, 0.004600019659847021, -0.03744867444038391, -0.05646667256951332, -0.06046086922287941]",positive
105,r2-0019414,"[0, 22412, 6, 99, 8290, 1400, 1237, 66, 9, 9050, 116, 38, 938, 75, 1372, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Also,', 'what', 'grocery', 'store', 'runs', 'out', 'of', 'butter?', 'I', ""wasn't"", 'happy.']","['Also,', 'what', 'grocery', 'store', 'runs', 'out', 'of', 'butter?', 'I', ""wasn't"", 'happy.']","[0.0818454697728157, 0.0523548498749733, -0.05526929721236229, -0.03109714761376381, -0.04819710925221443, -0.07966994494199753, -0.06242876499891281, -0.01866268180310726, 0.07294860482215881, -0.003951104357838631, -0.030495043843984604]",negative
106,r2-0019417,"[0, 405, 21, 182, 571, 1021, 1630, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['it', 'was', 'veryg', 'ood']","['it', 'was', 'veryg', 'ood']","[-0.012651345692574978, -0.0656476691365242, -0.040382593870162964, 0.0506436713039875]",positive
