,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
163,48377,"[101, 1037, 2034, 1011, 2465, 1010, 12246, 5994, 1038, 3185, 2008, 6464, 13585, 2048, 2469, 10273, 1010, 11419, 11541, 1011, 1011, 1996, 3827, 17312, 1998, 1996, 2954, 2143, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'first', '-', 'class,', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire,', 'beloved', 'genres', '-', '-', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film.']","['a', 'first-class,', 'thoroughly', 'involving', 'b', 'movie', 'that', 'effectively', 'combines', 'two', 'surefire,', 'beloved', 'genres--', 'the', 'prison', 'flick', 'and', 'the', 'fight', 'film.']","[-0.0033378915395587683, -0.011431508464738727, -0.00017883240070659667, -0.0029899131041020155, -0.04206959158182144, -0.07934815436601639, 0.009555354714393616, -0.01124331820756197, -0.005348680540919304, 0.01114643644541502, -0.01515885815024376, 0.005459548905491829, 0.0017658669967204332, -0.01646660454571247, 0.019673064351081848, 0.08326730132102966, -0.0024274757597595453, -0.010392769239842892, 0.007761041633784771, 0.0010385315399616957]",positive
164,49093,"[101, 2004, 4251, 1010, 5776, 1998, 2702, 20113, 2004, 2720, 1012, 8685, 2370, 1010, 2040, 8107, 2010, 3697, 1010, 10866, 2147, 2007, 9487, 14262, 20693, 1998, 9009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['as', 'quiet,', 'patient', 'and', 'tenacious', 'as', 'mr.', 'lopez', 'himself,', 'who', 'approaches', 'his', 'difficult,', 'endless', 'work', 'with', 'remarkable', 'serenity', 'and', 'discipline.']","['as', 'quiet,', 'patient', 'and', 'tenacious', 'as', 'mr.', 'lopez', 'himself,', 'who', 'approaches', 'his', 'difficult,', 'endless', 'work', 'with', 'remarkable', 'serenity', 'and', 'discipline.']","[-0.009853811003267765, 0.012417387217283249, 0.0030255825258791447, 0.10384302586317062, 0.0002921869745478034, -0.0032081021927297115, 0.013733782805502415, 0.0004999161465093493, 0.003290727501735091, -0.09236849099397659, 0.04040896147489548, 0.01185776386409998, 0.008555314503610134, -0.008550354279577732, 0.007145711686462164, 0.002415035618469119, -0.01745021529495716, 0.005094906780868769, 0.0002047644811682403, 0.0016700150445103645]",positive
165,49442,"[101, 2054, 1037, 2307, 9467, 2008, 2107, 1037, 10904, 2472, 2004, 8802, 11928, 3351, 2038, 4217, 2000, 2191, 2010, 2394, 1011, 2653, 2834, 2007, 1037, 2143, 2061, 9996, 27347, 1998, 22892, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['what', 'a', 'great', 'shame', 'that', 'such', 'a', 'talented', 'director', 'as', 'chen', 'kaige', 'has', 'chosen', 'to', 'make', 'his', 'english', '-', 'language', 'debut', 'with', 'a', 'film', 'so', 'poorly', 'plotted', 'and', 'scripted.']","['what', 'a', 'great', 'shame', 'that', 'such', 'a', 'talented', 'director', 'as', 'chen', 'kaige', 'has', 'chosen', 'to', 'make', 'his', 'english-language', 'debut', 'with', 'a', 'film', 'so', 'poorly', 'plotted', 'and', 'scripted.']","[-0.014209450222551823, 0.01499716006219387, -0.00250337366014719, -0.00086570018902421, -0.013042540289461613, 0.022511735558509827, 0.06624054908752441, -0.006578671280294657, -0.005737552419304848, -0.0071296077221632, -0.0030744897667318583, 0.007287583779543638, -0.0009027717751450837, -0.0015610737027600408, 0.04114051163196564, 0.001626324956305325, -0.0015582083724439144, -0.02285809750901535, 0.0036006870213896036, -0.015142000280320644, -0.0034909138921648264, 0.01818731240928173, -0.02433430589735508, 0.0005478556849993765, -0.02239231765270233, 0.030688941478729248, 0.02011267840862274]",negative
166,49464,"[101, 4283, 4321, 2000, 3766, 1010, 2035, 1996, 5875, 8973, 2024, 13995, 1999, 3438, 2781, 1011, 1011, 1996, 2717, 2003, 2074, 2019, 2058, 10288, 19155, 5949, 1997, 2143, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['thanks', 'largely', 'to', 'williams,', 'all', 'the', 'interesting', 'developments', 'are', 'processed', 'in', '60', 'minutes', '-', '-', 'the', 'rest', 'is', 'just', 'an', 'overexposed', 'waste', 'of', 'film']","['thanks', 'largely', 'to', 'williams,', 'all', 'the', 'interesting', 'developments', 'are', 'processed', 'in', '60', 'minutes--', 'the', 'rest', 'is', 'just', 'an', 'overexposed', 'waste', 'of', 'film']","[0.011924549005925655, -0.05333572253584862, 0.006457309704273939, -0.0312195997685194, 0.46514734625816345, -0.0031689468305557966, 0.011962304823100567, 0.012739600613713264, 0.0005618034629151225, 0.006020698696374893, -0.00285704480484128, -0.0011794021120294929, -0.024160575470887125, 0.019128110259771347, -0.006563509348779917, -0.01002669706940651, -0.0028581644874066114, 0.009866024367511272, 0.002953345188871026, 0.0015987823717296124, -0.0013494640588760376, 0.0022649432066828012]",negative
167,49838,"[101, 2023, 5976, 1010, 13805, 2346, 3185, 1010, 25362, 2011, 22538, 2015, 1997, 3769, 2189, 1010, 3492, 2172, 3138, 2173, 1999, 11164, 1005, 1055, 2412, 1011, 3422, 3993, 3657, 1011, 1011, 1998, 2009, 1005, 1055, 1037, 7050, 2000, 1996, 3883, 1010, 1998, 2000, 2014, 1999, 15338, 3512, 2472, 1010, 2008, 1996, 4990, 2003, 2107, 1037, 2033, 6491, 11124, 6774, 2028, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'odd,', 'poetic', 'road', 'movie,', 'spiked', 'by', 'jolts', 'of', 'pop', 'music,', 'pretty', 'much', 'takes', 'place', 'in', ""morton's"", 'ever', '-', 'watchful', 'gaze', '-', '-', 'and', ""it's"", 'a', 'tribute', 'to', 'the', 'actress,', 'and', 'to', 'her', 'inventive', 'director,', 'that', 'the', 'journey', 'is', 'such', 'a', 'mesmerizing', 'one']","['this', 'odd,', 'poetic', 'road', 'movie,', 'spiked', 'by', 'jolts', 'of', 'pop', 'music,', 'pretty', 'much', 'takes', 'place', 'in', ""morton's"", 'ever-watchful', 'gaze--', 'and', ""it's"", 'a', 'tribute', 'to', 'the', 'actress,', 'and', 'to', 'her', 'inventive', 'director,', 'that', 'the', 'journey', 'is', 'such', 'a', 'mesmerizing', 'one']","[-0.006042801775038242, 0.0006450574728660285, 0.003083480056375265, -0.005201308988034725, 0.0016407701186835766, -0.007841049693524837, 0.010583531111478806, -0.017600499093532562, -0.019835976883769035, 0.035684067755937576, 0.06002460792660713, 0.009695864282548428, -0.007490302436053753, 0.001903722295537591, -0.003798015182837844, 0.025456909090280533, 0.0268377885222435, 0.017929807712789625, 0.011434488464146852, -0.025619562715291977, 0.0015260896179825068, -0.0009502784814685583, -0.0013940087519586086, 0.007013905793428421, -0.0006825422751717269, -0.0007745718467049301, -0.003498596604913473, -0.00215477729216218, 0.007610431872308254, 0.00023628245980944484, 0.007873132824897766, 0.011454721912741661, 0.009423690848052502, -0.00313409510999918, 0.03975735977292061, -0.008139492012560368, 0.04538528993725777, -0.035346779972314835, 0.0070427595637738705]",positive
168,50066,"[101, 2023, 2003, 2028, 1997, 1996, 5221, 10520, 2015, 1997, 1996, 2095, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'is', 'one', 'of', 'the', 'biggest', 'disappointments', 'of', 'the', 'year.']","['this', 'is', 'one', 'of', 'the', 'biggest', 'disappointments', 'of', 'the', 'year.']","[-0.012799966149032116, 0.025512078776955605, 0.0038296272978186607, 0.0012115029385313392, -0.0016678126994520426, -0.014905137941241264, 0.06173306703567505, 0.00023950033937580884, -0.002842008601874113, -0.0026565880980342627]",negative
169,50159,"[101, 1996, 2143, 2003, 2061, 2919, 2009, 2515, 1050, 1005, 1056, 5335, 2588, 1996, 3325, 1997, 4582, 2012, 1037, 8744, 3898, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'film', 'is', 'so', 'bad', 'it', ""doesn't"", 'improve', 'upon', 'the', 'experience', 'of', 'staring', 'at', 'a', 'blank', 'screen.']","['the', 'film', 'is', 'so', 'bad', 'it', ""doesn't"", 'improve', 'upon', 'the', 'experience', 'of', 'staring', 'at', 'a', 'blank', 'screen.']","[-0.0015868651680648327, 0.004052435047924519, 0.04037434235215187, -0.005840739700943232, -0.2952042818069458, 0.030127951875329018, 0.06121267005801201, 0.003862292505800724, -0.017139077186584473, 0.016376815736293793, -0.0035046234261244535, -0.002514167921617627, 0.06147731840610504, -0.04138971120119095, -0.0013591686729341745, -0.002702205441892147, -0.00047410299885086715]",negative
170,50242,"[101, 1996, 14624, 1997, 2122, 2111, 4150, 2074, 2178, 29536, 6672, 9496, 10074, 21177, 1010, 2000, 2022, 10202, 1998, 6404, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'misery', 'of', 'these', 'people', 'becomes', 'just', 'another', 'voyeuristic', 'spectacle,', 'to', 'be', 'consumed', 'and', 'forgotten.']","['the', 'misery', 'of', 'these', 'people', 'becomes', 'just', 'another', 'voyeuristic', 'spectacle,', 'to', 'be', 'consumed', 'and', 'forgotten.']","[-0.004580148030072451, -0.016168033704161644, -0.009949812665581703, -0.008908629417419434, -0.003616833360865712, 0.020639214664697647, -0.006032036617398262, -0.012092635035514832, -0.02696719393134117, -0.002981320023536682, -0.009175700135529041, 0.01280806865543127, -0.15009821951389313, -0.015401883982121944, 0.008321349509060383]",negative
171,50443,"[101, 9574, 4107, 7564, 1997, 12185, 2015, 2012, 4493, 7760, 1010, 2021, 2045, 2024, 2053, 5691, 1997, 9152, 14642, 5874, 1010, 2061, 2612, 1996, 2472, 18452, 2149, 2000, 2019, 6614, 3238, 23148, 27633, 3351, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['cox', 'offers', 'plenty', 'of', 'glimpses', 'at', 'existing', 'photos,', 'but', 'there', 'are', 'no', 'movies', 'of', 'nijinsky,', 'so', 'instead', 'the', 'director', 'treats', 'us', 'to', 'an', 'aimless', 'hodgepodge']","['cox', 'offers', 'plenty', 'of', 'glimpses', 'at', 'existing', 'photos,', 'but', 'there', 'are', 'no', 'movies', 'of', 'nijinsky,', 'so', 'instead', 'the', 'director', 'treats', 'us', 'to', 'an', 'aimless', 'hodgepodge']","[0.00796255748718977, 0.018807699903845787, -0.006490467581897974, 0.008952646516263485, 0.011959956958889961, 0.0045389216393232346, 0.003324539866298437, -0.002423289231956005, -0.008558716624975204, -0.0018555789720267057, 0.005262425635010004, -0.013440468348562717, 0.012326049618422985, -0.0004718999261967838, -0.002187269739806652, 0.00520242378115654, -0.013322240673005581, -0.004715265706181526, 0.005348218604922295, 0.014377469196915627, -0.0015056958654895425, 0.009394736960530281, 0.010145669803023338, 0.00039008905878290534, -0.015648124739527702]",negative
172,50480,"[101, 2012, 6275, 2781, 2009, 2074, 1062, 8613, 2247, 2007, 6819, 10024, 5897, 1998, 8251, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['at', '78', 'minutes', 'it', 'just', 'zings', 'along', 'with', 'vibrance', 'and', 'warmth.']","['at', '78', 'minutes', 'it', 'just', 'zings', 'along', 'with', 'vibrance', 'and', 'warmth.']","[0.02748609334230423, -0.05925937741994858, 0.02185903675854206, -0.0014999795239418745, 0.005067204590886831, 0.0024895889218896627, -0.004773837514221668, -0.002795363776385784, -0.003173485631123185, -0.00029896010528318584, 0.005280947778373957]",positive
173,50759,"[101, 2011, 1996, 2051, 2009, 1005, 1055, 2589, 2007, 2149, 1010, 18062, 22525, 1005, 1055, 2047, 3185, 2038, 2049, 4378, 21025, 14968, 2007, 1996, 12208, 1997, 5456, 1010, 1997, 2383, 2042, 26275, 1999, 1037, 3097, 3226, 2069, 2000, 2424, 2008, 2529, 3267, 2003, 3492, 2172, 1996, 2168, 2035, 2058, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","['by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","[0.006502112373709679, 0.00045161767047829926, 0.004792605526745319, -0.0001351092359982431, 0.00219943979755044, 0.004460579250007868, -0.003342299023643136, 0.013335633091628551, 0.01117757149040699, 0.004826441407203674, 0.01043256837874651, -0.0030851059127599, 0.0010575910564512014, 0.0023607127368450165, 0.007948186248540878, -0.00840467307716608, 0.006950726266950369, -0.006892976351082325, 0.020017795264720917, 0.0032411704305559397, -0.01004340872168541, 0.0016977766063064337, 0.002257348271086812, 0.0032392479479312897, 0.0034492246340960264, 0.009395538829267025, 0.002122727455571294, 0.001903037540614605, 0.00828945729881525, 0.014621558599174023, 0.08504261821508408, -0.00043814003583975136, -0.009249094873666763, -0.0032907756976783276, 0.00861806608736515, -0.016260193660855293, -0.00012860135757364333, 0.009497268125414848, 0.09959585964679718, 0.0021171108819544315, 0.005167335271835327]",positive
174,50929,"[101, 2175, 28886, 9005, 1037, 26233, 2135, 17075, 2839, 1010, 1037, 2402, 2158, 3005, 4629, 24823, 2003, 2012, 1996, 2200, 7117, 1997, 2010, 27894, 1010, 2969, 1011, 22650, 1010, 2969, 1011, 15615, 3971, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['gosling', 'creates', 'a', 'staggeringly', 'compelling', 'character,', 'a', 'young', 'man', 'whose', 'sharp', 'intellect', 'is', 'at', 'the', 'very', 'root', 'of', 'his', 'contradictory,', 'self', '-', 'hating,', 'self', '-', 'destructive', 'ways']","['gosling', 'creates', 'a', 'staggeringly', 'compelling', 'character,', 'a', 'young', 'man', 'whose', 'sharp', 'intellect', 'is', 'at', 'the', 'very', 'root', 'of', 'his', 'contradictory,', 'self-hating,', 'self-destructive', 'ways']","[-0.0006032377714291215, 0.007406300399452448, 0.0008657365688122809, -0.00718750711530447, 0.001086918287910521, 0.012819796800613403, 0.003038739552721381, 0.009561578743159771, 0.013223933055996895, 0.0010350486263632774, 0.015960557386279106, 0.0009333845227956772, -0.02142944000661373, -0.0017320663901045918, -0.009377734735608101, -0.0031898098532110453, 0.012063751928508282, -0.053926579654216766, 0.02741510048508644, -0.0028607675340026617, -0.039266446605324745, -0.01602292648749426, 0.01485924981534481]",positive
175,50989,"[101, 15079, 2140, 2000, 2615, 2000, 1037, 2143, 2055, 1037, 2155, 1005, 1055, 6569, 3560, 2166, 3772, 2006, 1996, 20112, 2754, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['mazel', 'tov', 'to', 'a', 'film', 'about', 'a', ""family's"", 'joyous', 'life', 'acting', 'on', 'the', 'yiddish', 'stage.']","['mazel', 'tov', 'to', 'a', 'film', 'about', 'a', ""family's"", 'joyous', 'life', 'acting', 'on', 'the', 'yiddish', 'stage.']","[-0.0720415934920311, 0.003321245778352022, 0.005218197591602802, -0.004460477735847235, 0.03080037422478199, -0.03475610539317131, -0.008391632698476315, 0.0035346103832125664, -0.035015445202589035, 0.008946374990046024, -0.01422160118818283, 0.012369165197014809, 0.15565145015716553, -0.018901806324720383, -0.020940927788615227]",positive
176,51076,"[101, 2004, 1037, 2611, 1011, 6010, 1011, 2611, 6298, 4038, 1010, 7618, 8201, 14233, 2483, 21864, 15952, 1010, 11951, 1998, 2411, 26316, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['as', 'a', 'girl', '-', 'meets', '-', 'girl', 'romantic', 'comedy,', 'kissing', 'jessica', 'steinis', 'quirky,', 'charming', 'and', 'often', 'hilarious.']","['as', 'a', 'girl-meets', '-', 'girl', 'romantic', 'comedy,', 'kissing', 'jessica', 'steinis', 'quirky,', 'charming', 'and', 'often', 'hilarious.']","[-0.02329336851835251, -0.005341699346899986, 0.059881882974877954, -0.008820015005767345, -0.006297295447438955, -0.0022830613888800144, 0.03903959318995476, 0.010124849155545235, -0.00936027243733406, 0.07695183902978897, 0.00802437961101532, 0.019966930150985718, 0.04980168119072914, 0.023018943145871162, -0.021741032600402832]",positive
177,51497,"[101, 2066, 2166, 2006, 1996, 2479, 1010, 1996, 3185, 7502, 11771, 2750, 1996, 17363, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['like', 'life', 'on', 'the', 'island,', 'the', 'movie', 'grows', 'boring', 'despite', 'the', 'scenery.']","['like', 'life', 'on', 'the', 'island,', 'the', 'movie', 'grows', 'boring', 'despite', 'the', 'scenery.']","[-0.0522836297750473, 0.026870330795645714, -0.008255062624812126, -0.14545008540153503, 0.1509942263364792, -0.007815957069396973, -0.050681013613939285, -0.0019453858258202672, -0.004058209713548422, 0.001404430833645165, -0.07890701293945312, -0.03855906054377556]",negative
178,52633,"[101, 1996, 4569, 1997, 1996, 3185, 2003, 1996, 3382, 2009, 8984, 2015, 2000, 3422, 4027, 1010, 2040, 2036, 2366, 2004, 3237, 3135, 1010, 2202, 2010, 5744, 1010, 14021, 15603, 2094, 1010, 3928, 2552, 6917, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'fun', 'of', 'the', 'movie', 'is', 'the', 'chance', 'it', 'affords', 'to', 'watch', 'jackson,', 'who', 'also', 'served', 'as', 'executive', 'producer,', 'take', 'his', 'smooth,', 'shrewd,', 'powerful', 'act', 'abroad.']","['the', 'fun', 'of', 'the', 'movie', 'is', 'the', 'chance', 'it', 'affords', 'to', 'watch', 'jackson,', 'who', 'also', 'served', 'as', 'executive', 'producer,', 'take', 'his', 'smooth,', 'shrewd,', 'powerful', 'act', 'abroad.']","[0.0002898232778534293, -0.0032797439489513636, 0.0016200377140194178, 0.0032649540808051825, -0.012392627075314522, -0.015169813297688961, 0.003646921832114458, 0.061112962663173676, 0.003728901967406273, 0.004862978123128414, -0.0028541514184325933, 0.004236537963151932, -0.003651484614238143, 0.0002723278885241598, -0.0022025902289897203, -0.005131077021360397, -0.00198026979342103, 0.0010794796980917454, -0.0014974339865148067, -0.0071794018149375916, 0.006904644891619682, -0.0022387593053281307, -0.0010542557574808598, -0.0043684314005076885, 0.0010311203077435493, -0.004231397993862629]",positive
