,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
166,49464,"[2, 3669, 2679, 20, 2145, 13, 15, 65, 14, 4883, 11884, 50, 16697, 19, 2083, 902, 13, 8, 8, 14, 760, 25, 114, 40, 84, 6899, 759, 69, 4600, 16, 171, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['thanks', 'largely', 'to', 'williams,', 'all', 'the', 'interesting', 'developments', 'are', 'processed', 'in', '60', 'minutes', '--', 'the', 'rest', 'is', 'just', 'an', 'overexposed', 'waste', 'of', 'film']","['thanks', 'largely', 'to', 'williams,', 'all', 'the', 'interesting', 'developments', 'are', 'processed', 'in', '60', 'minutes', '--', 'the', 'rest', 'is', 'just', 'an', 'overexposed', 'waste', 'of', 'film']","[2.1121950326699506, 1.3313633214648546, 1.4032762804841024, 1.3387178415791936, 1.2398894463678032, 1.8471766035866837, 1.226779041416075, 1.3945700010996682, 1.7764359876694258, 1.8792534978644915, 1.6738512375465866, 1.68143791220055, 1.4883008017864139, 1.4557344418136107, 1.786561870785185, 1.1942969971531745, 1.5545812863823458, 1.8204628496764792, 1.4013618392356697, 1.2191418318809017, 1.9419387665343468, 1.5050673034996616, 1.3142167301334906]",negative
167,49838,"[2, 48, 4210, 13, 15, 12990, 383, 1308, 13, 15, 6734, 43, 34, 15919, 18, 16, 1675, 232, 13, 15, 1772, 212, 1384, 209, 19, 12073, 13, 22, 18, 462, 8, 9054, 1566, 1759, 13, 8, 8, 17, 32, 13, 22, 18, 21, 6081, 20, 14, 2182, 13, 15, 17, 20, 36, 29241, 559, 13, 15, 30, 14, 2998, 25, 145, 21, 55, 18, 1263, 3335, 53, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'odd,', 'poetic', 'road', 'movie,', 'spiked', 'by', 'jolts', 'of', 'pop', 'music,', 'pretty', 'much', 'takes', 'place', 'in', ""morton's"", 'ever-watchful', 'gaze', '--', 'and', ""it's"", 'a', 'tribute', 'to', 'the', 'actress,', 'and', 'to', 'her', 'inventive', 'director,', 'that', 'the', 'journey', 'is', 'such', 'a', 'mesmerizing', 'one']","['this', 'odd,', 'poetic', 'road', 'movie,', 'spiked', 'by', 'jolts', 'of', 'pop', 'music,', 'pretty', 'much', 'takes', 'place', 'in', ""morton's"", 'ever-watchful', 'gaze', '--', 'and', ""it's"", 'a', 'tribute', 'to', 'the', 'actress,', 'and', 'to', 'her', 'inventive', 'director,', 'that', 'the', 'journey', 'is', 'such', 'a', 'mesmerizing', 'one']","[1.1209771322154505, 0.8797982071785927, 0.7758456063312692, 0.9859716706004864, 0.8386798861722623, 0.8005588297108803, 0.9246334507221536, 0.7565035220544994, 1.025185414032097, 0.656554302087833, 0.6107898916235417, 0.8626636111453958, 0.7644538068407297, 0.6308572929159133, 0.8897657712212532, 0.707742536003889, 0.7112227346128389, 0.7438057062675021, 1.076443997988859, 0.6516886111573831, 0.7349563002707831, 1.3686487865315393, 0.6799077398359152, 0.9162055081731814, 0.7604750180275621, 0.7536714349297922, 0.7042983748642364, 0.723345994062675, 0.7828118782587454, 0.9041571639933869, 0.6220865493048505, 0.8337066087686104, 0.9129722589739996, 0.7582239407488501, 1.019529331312047, 1.0603912230375399, 1.062921876637064, 1.0310520137065344, 0.8926286755029, 0.8086835783105139]",positive
168,50066,"[2, 48, 25, 53, 16, 14, 3835, 10545, 18, 16, 14, 159, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'is', 'one', 'of', 'the', 'biggest', 'disappointments', 'of', 'the', 'year.']","['this', 'is', 'one', 'of', 'the', 'biggest', 'disappointments', 'of', 'the', 'year.']","[2.649941018009487, 2.580412805471255, 1.7956897980489965, 1.8767083124426487, 1.9957814107700853, 2.2518467669724016, 2.8707560630233715, 1.7515853556310916, 2.192805932152891, 1.968971141176599]",negative
169,50159,"[2, 14, 171, 25, 86, 896, 32, 630, 13, 103, 22, 38, 3545, 685, 14, 1496, 16, 2993, 35, 21, 6463, 2324, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'film', 'is', 'so', 'bad', 'it', ""doesn't"", 'improve', 'upon', 'the', 'experience', 'of', 'staring', 'at', 'a', 'blank', 'screen.']","['the', 'film', 'is', 'so', 'bad', 'it', ""doesn't"", 'improve', 'upon', 'the', 'experience', 'of', 'staring', 'at', 'a', 'blank', 'screen.']","[2.1308840159276228, 1.9628039258669048, 1.9307743851459682, 1.3901115735326066, 1.6953006501954597, 1.611681013606331, 1.8819588247775463, 1.375970746562351, 1.2258077475446736, 1.2942483560029345, 1.4486891705949345, 2.006638193353451, 1.9008729832179163, 1.654050026067816, 1.3830440289954784, 1.7479915270824191, 2.0618056909708136]",negative
170,50242,"[2, 14, 17195, 16, 158, 148, 2633, 114, 226, 13, 14802, 5630, 3771, 18668, 13, 15, 20, 44, 10936, 17, 5562, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'misery', 'of', 'these', 'people', 'becomes', 'just', 'another', 'voyeuristic', 'spectacle,', 'to', 'be', 'consumed', 'and', 'forgotten.']","['the', 'misery', 'of', 'these', 'people', 'becomes', 'just', 'another', 'voyeuristic', 'spectacle,', 'to', 'be', 'consumed', 'and', 'forgotten.']","[2.040368005336144, 2.2363612017001793, 1.413146544013054, 1.535286592547888, 1.5578728133789428, 2.392792427592936, 1.4759262788840835, 1.719726030299833, 1.290467274383184, 1.621952660124638, 1.3491024341056042, 1.6054092893762266, 1.9690064549962247, 1.6818901152554084, 2.1145898761865958]",negative
171,50443,"[2, 7333, 2486, 7062, 16, 10117, 18, 35, 3149, 7064, 13, 15, 47, 80, 50, 90, 4795, 16, 1781, 728, 13055, 13, 15, 86, 700, 14, 559, 5752, 18, 182, 20, 40, 5226, 923, 14704, 10670, 834, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['cox', 'offers', 'plenty', 'of', 'glimpses', 'at', 'existing', 'photos,', 'but', 'there', 'are', 'no', 'movies', 'of', 'nijinsky,', 'so', 'instead', 'the', 'director', 'treats', 'us', 'to', 'an', 'aimless', 'hodgepodge']","['cox', 'offers', 'plenty', 'of', 'glimpses', 'at', 'existing', 'photos,', 'but', 'there', 'are', 'no', 'movies', 'of', 'nijinsky,', 'so', 'instead', 'the', 'director', 'treats', 'us', 'to', 'an', 'aimless', 'hodgepodge']","[1.1785281550951192, 1.9883350436122347, 1.3671593986581854, 1.1654480341682714, 1.8082882268463683, 1.0088792203528731, 1.1879182065724918, 1.1252634893977795, 1.349095006442539, 1.1335577435193, 1.5456758920600284, 1.5769670830981088, 1.1528059917530624, 1.4700842421435776, 1.4010349786136946, 1.4982144102877255, 1.3468160278814734, 1.008933457842916, 0.8488411075166211, 1.0420894002067886, 1.1059470532114277, 1.5879142038546483, 1.1463099975575954, 1.917884930644386, 1.5545946904201529]",negative
172,50480,"[2, 35, 8372, 902, 32, 114, 13, 9768, 18, 303, 29, 1790, 220, 14866, 17, 7984, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['at', '78', 'minutes', 'it', 'just', 'zings', 'along', 'with', 'vibrance', 'and', 'warmth.']","['at', '78', 'minutes', 'it', 'just', 'zings', 'along', 'with', 'vibrance', 'and', 'warmth.']","[2.440378776058942, 2.176352367344836, 2.7161043021810247, 2.83216882669718, 2.130927472723752, 1.5908912291987958, 1.685684143980705, 1.6775229489383383, 1.7638553695101191, 1.8480754542096283, 1.3444586483324403]",positive
173,50759,"[2, 34, 14, 85, 32, 13, 22, 18, 677, 29, 182, 13, 15, 10504, 20431, 13, 22, 18, 78, 1308, 63, 82, 2663, 29412, 29, 14, 12220, 16, 4291, 13, 15, 16, 452, 74, 27026, 19, 21, 1228, 1365, 104, 20, 477, 30, 585, 1444, 25, 1772, 212, 14, 205, 65, 84, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","['by', 'the', 'time', ""it's"", 'done', 'with', 'us,', 'mira', ""nair's"", 'new', 'movie', 'has', 'its', 'audience', 'giddy', 'with', 'the', 'delight', 'of', 'discovery,', 'of', 'having', 'been', 'immersed', 'in', 'a', 'foreign', 'culture', 'only', 'to', 'find', 'that', 'human', 'nature', 'is', 'pretty', 'much', 'the', 'same', 'all', 'over.']","[1.0491391002195685, 0.9221298931158005, 0.7657809203028318, 1.0619454136772108, 0.895001281543228, 0.8074228880619165, 0.844239223420451, 0.897633895946332, 0.9553504579560739, 0.814141759236714, 0.8733039282133928, 1.2368528977261553, 0.9718380262604736, 0.9951523374325199, 0.8683607391708774, 0.8610087857069069, 0.8851114786967954, 0.7731200259836419, 1.271536499219709, 1.4608482075262565, 1.34712605352546, 1.3011138958994037, 1.1496310753242907, 0.9729041879196385, 0.9685253107625903, 1.3196512021633542, 1.027463172275592, 1.0827446036325574, 0.927775523541516, 1.4328533643079242, 1.2587854089204722, 1.0715077925179246, 1.030164341318101, 1.2049722419897122, 1.0698474851842636, 0.8728075968990919, 0.9070247214660481, 0.9717303097780624, 0.8838093839818133, 0.9760436535230969, 0.9794306442746041]",positive
174,50929,"[2, 162, 18, 802, 9695, 21, 27287, 102, 20465, 925, 13, 15, 21, 461, 169, 1196, 2641, 25371, 25, 35, 14, 253, 5900, 16, 33, 29160, 13, 15, 1119, 8, 6775, 68, 13, 15, 1119, 8, 20137, 1284, 2847, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['gosling', 'creates', 'a', 'staggeringly', 'compelling', 'character,', 'a', 'young', 'man', 'whose', 'sharp', 'intellect', 'is', 'at', 'the', 'very', 'root', 'of', 'his', 'contradictory,', 'self-hating,', 'self-destructive', 'ways']","['gosling', 'creates', 'a', 'staggeringly', 'compelling', 'character,', 'a', 'young', 'man', 'whose', 'sharp', 'intellect', 'is', 'at', 'the', 'very', 'root', 'of', 'his', 'contradictory,', 'self-hating,', 'self-destructive', 'ways']","[1.0718240650982576, 0.787366225077981, 1.0643480649551424, 1.6577378688320898, 1.0973217380340916, 1.1617500546777617, 0.9611215901989658, 1.4482525988562043, 1.1619410959682428, 1.1347233877428484, 1.6771967753617438, 1.1276724303784145, 0.9515055620483658, 1.121084846847141, 1.98490349453582, 0.7756822912222785, 1.6489592459550755, 1.3445328623517538, 1.0543393383621655, 1.0706822636825586, 0.9489227903920492, 0.9884749782416041, 1.229780674272303]",positive
175,50989,"[2, 14576, 255, 20, 710, 20, 21, 171, 88, 21, 190, 13, 22, 18, 4512, 1291, 201, 2180, 27, 14, 22891, 876, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['mazel', 'tov', 'to', 'a', 'film', 'about', 'a', ""family's"", 'joyous', 'life', 'acting', 'on', 'the', 'yiddish', 'stage.']","['mazel', 'tov', 'to', 'a', 'film', 'about', 'a', ""family's"", 'joyous', 'life', 'acting', 'on', 'the', 'yiddish', 'stage.']","[1.7050489445234465, 1.4817922643989854, 1.4309668333442047, 1.6047983618125787, 2.0132823926561505, 1.7298501352157365, 1.972762337199464, 2.0191572727169174, 1.4651342201650146, 1.5148835692867635, 1.571434866538886, 1.5109592464862696, 1.3615525943167146, 1.6471828442209768, 1.611416642454713]",positive
176,51076,"[2, 28, 21, 695, 8, 22165, 18, 8, 9649, 4478, 2459, 13, 15, 6717, 8037, 9656, 403, 19321, 93, 13, 15, 13275, 17, 478, 12045, 8756, 267, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['as', 'a', 'girl-meets-girl', 'romantic', 'comedy,', 'kissing', 'jessica', 'steinis', 'quirky,', 'charming', 'and', 'often', 'hilarious.']","['as', 'a', 'girl-meets-girl', 'romantic', 'comedy,', 'kissing', 'jessica', 'steinis', 'quirky,', 'charming', 'and', 'often', 'hilarious.']","[2.0069636488530294, 1.2833208417003061, 1.4344236660521095, 1.3843171922480988, 1.019551755245251, 0.9893561534214507, 1.366674055819381, 1.3739811077986368, 1.3376158118635446, 1.8246520975541125, 1.385169482774092, 2.05027705087896, 1.5645972735861111]",positive
177,51497,"[2, 101, 201, 27, 14, 553, 13, 15, 14, 1308, 7120, 13081, 869, 14, 19788, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['like', 'life', 'on', 'the', 'island,', 'the', 'movie', 'grows', 'boring', 'despite', 'the', 'scenery.']","['like', 'life', 'on', 'the', 'island,', 'the', 'movie', 'grows', 'boring', 'despite', 'the', 'scenery.']","[2.159290328325074, 1.7820061499062763, 1.4014984800062948, 1.5636487591845094, 1.7104796899559913, 1.8740296623165873, 2.576991643305627, 2.1088945636748515, 2.0350023102969863, 2.8268825030093025, 2.684004115647058, 2.5207567768081063]",negative
178,52633,"[2, 14, 2414, 16, 14, 1308, 25, 14, 1504, 32, 7829, 18, 20, 1455, 2303, 13, 15, 72, 67, 423, 28, 1452, 1421, 13, 15, 247, 33, 3905, 13, 15, 21082, 43, 13, 15, 2177, 601, 5857, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'fun', 'of', 'the', 'movie', 'is', 'the', 'chance', 'it', 'affords', 'to', 'watch', 'jackson,', 'who', 'also', 'served', 'as', 'executive', 'producer,', 'take', 'his', 'smooth,', 'shrewd,', 'powerful', 'act', 'abroad.']","['the', 'fun', 'of', 'the', 'movie', 'is', 'the', 'chance', 'it', 'affords', 'to', 'watch', 'jackson,', 'who', 'also', 'served', 'as', 'executive', 'producer,', 'take', 'his', 'smooth,', 'shrewd,', 'powerful', 'act', 'abroad.']","[1.4918386446827403, 1.3234618816017623, 1.0768642512133533, 1.1380951601468372, 1.3736816679984858, 1.5191521111120212, 1.1085835402295308, 1.581218958819094, 1.2676240096841223, 1.286743002231184, 1.0801688384597414, 1.1579156223573268, 1.0321700777969331, 1.0194094301252157, 1.1019443847588841, 1.574383082534811, 1.5973934319030119, 1.164570348675247, 1.2864237830472418, 1.0923674627803535, 1.37902588296603, 1.4569483991652081, 1.143086768278052, 1.7243154756265267, 1.5833191161759594, 1.4778040344624535]",positive
179,52913,"[2, 101, 14, 246, 16, 701, 1514, 13, 22, 18, 4795, 13, 9, 9, 9, 32, 25, 20747, 13251, 9325, 13, 15, 25051, 13, 15, 5420, 4622, 6384, 579, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['like', 'the', 'best', 'of', ""godard's"", 'movies...', 'it', 'is', 'visually', 'ravishing,', 'penetrating,', 'impenetrable.']","['like', 'the', 'best', 'of', ""godard's"", 'movies...', 'it', 'is', 'visually', 'ravishing,', 'penetrating,', 'impenetrable.']","[1.499079427961893, 1.2716811854625019, 1.1090165063200308, 1.0741471225429178, 1.1814984410312073, 1.1778382802174245, 1.1326572902486007, 1.103702854474613, 0.9697454796308792, 1.5546871912874225, 1.1622081244780664, 1.9272393530903418]",positive
180,53373,"[2, 20003, 13, 15, 13534, 23478, 106, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['reassuring,', 'retro', 'uplifter.']","['reassuring,', 'retro', 'uplifter.']","[4.6998938066723746, 3.2545206979023713, 3.321723764970685]",positive
181,54007,"[2, 14, 104, 2302, 42, 13, 22, 211, 20576, 37, 48, 4430, 17129, 17, 28582, 5675, 129, 44, 37, 367, 108, 1316, 3309, 192, 14300, 18, 13, 8, 8, 238, 16, 105, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'only', 'entertainment', 'you', ""'ll"", 'derive', 'from', 'this', 'choppy', 'and', 'sloppy', 'affair', 'will', 'be', 'from', 'unintentional', 'giggles', '--', 'several', 'of', 'them.']","['the', 'only', 'entertainment', ""you'll"", 'derive', 'from', 'this', 'choppy', 'and', 'sloppy', 'affair', 'will', 'be', 'from', 'unintentional', 'giggles', '--', 'several', 'of', 'them.']","[1.9435912537195106, 1.4522949144580402, 1.6432020796192315, 2.9660351825599918, 1.1432825433146092, 1.2319332018611227, 1.6676963402791318, 1.3058732628079617, 1.3266406829890012, 1.222444129025532, 1.242680605489798, 1.2693689214842077, 1.2548614214165594, 1.2811167000626669, 1.793874288850563, 1.394481537298155, 1.406960047981025, 0.8645860877462296, 0.8472292409775865, 0.8128542253512846]",negative
182,54163,"[2, 21, 170, 16, 9500, 7857, 13, 15, 47, 32, 25, 67, 21, 170, 16, 6312, 38, 17, 11065, 3116, 13, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'work', 'of', 'extraordinary', 'journalism,', 'but', 'it', 'is', 'also', 'a', 'work', 'of', 'deft', 'and', 'subtle', 'poetry.']","['a', 'work', 'of', 'extraordinary', 'journalism,', 'but', 'it', 'is', 'also', 'a', 'work', 'of', 'deft', 'and', 'subtle', 'poetry.']","[2.1103796274107305, 1.192590436607032, 1.651182147853472, 1.833455257666114, 2.36982756433268, 1.6009889935292927, 1.9129673254054866, 2.152932583160851, 1.559182204069731, 1.998955865876691, 1.6129280011383842, 1.610983711185253, 1.1393913508549234, 1.996031044196801, 1.3006200994279196, 1.4324980556049733]",positive
