,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
175,50989,"[101, 15079, 2140, 2000, 2615, 2000, 1037, 2143, 2055, 1037, 2155, 1005, 1055, 6569, 3560, 2166, 3772, 2006, 1996, 20112, 2754, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['mazel', 'tov', 'to', 'a', 'film', 'about', 'a', ""family's"", 'joyous', 'life', 'acting', 'on', 'the', 'yiddish', 'stage.']","['mazel', 'tov', 'to', 'a', 'film', 'about', 'a', ""family's"", 'joyous', 'life', 'acting', 'on', 'the', 'yiddish', 'stage.']","[5.575897894728809, 3.4579114498843095, 2.237610721268487, 4.098007572504971, 2.1331734999019663, 2.1586427196291837, 5.486719502277799, 2.595514781843368, 2.1223726413519444, 3.965329069854838, 2.9581886683916783, 2.673724972074256, 3.401749541134195, 3.124886725457231, 3.713579158243313]",positive
176,51076,"[101, 2004, 1037, 2611, 1011, 6010, 1011, 2611, 6298, 4038, 1010, 7618, 8201, 14233, 2483, 21864, 15952, 1010, 11951, 1998, 2411, 26316, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['as', 'a', 'girl', '-', 'meets', '-', 'girl', 'romantic', 'comedy,', 'kissing', 'jessica', 'steinis', 'quirky,', 'charming', 'and', 'often', 'hilarious.']","['as', 'a', 'girl-meets', '-', 'girl', 'romantic', 'comedy,', 'kissing', 'jessica', 'steinis', 'quirky,', 'charming', 'and', 'often', 'hilarious.']","[2.8179254976970745, 2.457269568483115, 11.629156830120138, 2.196946205631958, 4.164566902064682, 3.8015790388924238, 4.750417183230869, 2.0005948502654545, 4.83372098200881, 4.445941990288211, 3.8884516443134793, 3.182361657186013, 3.434431915771122, 3.93634470626879, 2.1446380548389015]",positive
177,51497,"[101, 2066, 2166, 2006, 1996, 2479, 1010, 1996, 3185, 7502, 11771, 2750, 1996, 17363, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['like', 'life', 'on', 'the', 'island,', 'the', 'movie', 'grows', 'boring', 'despite', 'the', 'scenery.']","['like', 'life', 'on', 'the', 'island,', 'the', 'movie', 'grows', 'boring', 'despite', 'the', 'scenery.']","[4.495912768255909, 5.18050824592264, 3.2252094462218754, 3.0635561641143596, 6.684935071061719, 3.0590880721624276, 2.7615946417771036, 6.7586230571030965, 10.130532649310435, 5.493648146985938, 4.5485259182939, 2.623068783618]",positive
178,52633,"[101, 1996, 4569, 1997, 1996, 3185, 2003, 1996, 3382, 2009, 8984, 2015, 2000, 3422, 4027, 1010, 2040, 2036, 2366, 2004, 3237, 3135, 1010, 2202, 2010, 5744, 1010, 14021, 15603, 2094, 1010, 3928, 2552, 6917, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'fun', 'of', 'the', 'movie', 'is', 'the', 'chance', 'it', 'affords', 'to', 'watch', 'jackson,', 'who', 'also', 'served', 'as', 'executive', 'producer,', 'take', 'his', 'smooth,', 'shrewd,', 'powerful', 'act', 'abroad.']","['the', 'fun', 'of', 'the', 'movie', 'is', 'the', 'chance', 'it', 'affords', 'to', 'watch', 'jackson,', 'who', 'also', 'served', 'as', 'executive', 'producer,', 'take', 'his', 'smooth,', 'shrewd,', 'powerful', 'act', 'abroad.']","[2.0313200398340796, 2.6305210118283546, 1.7136294582385727, 1.6163980978843058, 3.597764800205094, 2.616478518745279, 1.6086055625844151, 2.2342381315957547, 1.9250749285108546, 2.453610622277683, 1.5713845412090264, 1.3966389274742244, 2.100673526672468, 2.9304041290985343, 1.5241316835683965, 2.011489310821827, 1.5944399250495735, 3.759349453948011, 1.8437182102672471, 2.8748570308520756, 3.6891593646039884, 1.7336260414732751, 2.2392013109325632, 2.611462861801238, 3.1280617713048113, 1.62179798537124]",positive
179,52913,"[101, 2066, 1996, 2190, 1997, 2643, 4232, 1005, 1055, 5691, 1012, 1012, 1012, 2009, 2003, 17453, 16806, 12227, 1010, 22391, 1010, 17727, 8625, 6494, 3468, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['like', 'the', 'best', 'of', ""godard's"", 'movies...', 'it', 'is', 'visually', 'ravishing,', 'penetrating,', 'impenetrable.']","['like', 'the', 'best', 'of', ""godard's"", 'movies...', 'it', 'is', 'visually', 'ravishing,', 'penetrating,', 'impenetrable.']","[3.033133004069602, 2.4600733826574435, 3.279932477340696, 2.1801658783898596, 3.8981756499615137, 3.291695567040458, 2.729093626677926, 2.559740263653292, 4.837669955294574, 2.1353873960268546, 2.15309418538203, 2.2178454611978493]",positive
180,53373,"[101, 21093, 1010, 22307, 2039, 18412, 2121, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['reassuring,', 'retro', 'uplifter.']","['reassuring,', 'retro', 'uplifter.']","[12.198960942436766, 4.899351503074017, 8.60090269300133]",positive
181,54007,"[101, 1996, 2069, 4024, 2017, 1005, 2222, 18547, 2013, 2023, 24494, 7685, 1998, 28810, 6771, 2097, 2022, 2013, 4895, 18447, 4765, 19301, 26466, 1011, 1011, 2195, 1997, 2068, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'only', 'entertainment', ""you'll"", 'derive', 'from', 'this', 'choppy', 'and', 'sloppy', 'affair', 'will', 'be', 'from', 'unintentional', 'giggles', '-', '-', 'several', 'of', 'them.']","['the', 'only', 'entertainment', ""you'll"", 'derive', 'from', 'this', 'choppy', 'and', 'sloppy', 'affair', 'will', 'be', 'from', 'unintentional', 'giggles--', 'several', 'of', 'them.']","[2.058803453481978, 2.226243335775307, 3.6547660209466533, 3.042832297658444, 2.4304594923705563, 3.270447431610031, 4.228559372045679, 1.8355619465882806, 1.9283607021128795, 3.5134885382184877, 2.5872055966776606, 1.6244194280799338, 3.3407833353820227, 3.999682029076897, 3.103973152055151, 6.64170788125965, 2.9861515968271135, 2.780074780136947, 4.122612182016504]",positive
182,54163,"[101, 1037, 2147, 1997, 9313, 8083, 1010, 2021, 2009, 2003, 2036, 1037, 2147, 1997, 13366, 2102, 1998, 11259, 4623, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'work', 'of', 'extraordinary', 'journalism,', 'but', 'it', 'is', 'also', 'a', 'work', 'of', 'deft', 'and', 'subtle', 'poetry.']","['a', 'work', 'of', 'extraordinary', 'journalism,', 'but', 'it', 'is', 'also', 'a', 'work', 'of', 'deft', 'and', 'subtle', 'poetry.']","[3.3560199731682943, 4.217289702784956, 2.5527143132548957, 4.72549303311908, 7.420938583468754, 2.4098015752890194, 3.1697288760094517, 3.4376203168534216, 4.2350416226778025, 2.4944809116419595, 2.427534677216408, 3.834842150722768, 2.30664795739377, 4.680533566099316, 2.8747588020551635, 2.223965216987506]",positive
183,54238,"[101, 2057, 2196, 5621, 2272, 2000, 2729, 2055, 1996, 2364, 3494, 1998, 3251, 2030, 2025, 2027, 1005, 2222, 3612, 2039, 2362, 1010, 1998, 15954, 1005, 1055, 6259, 8795, 2003, 4445, 19142, 4496, 6918, 2438, 2000, 15770, 3037, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['we', 'never', 'truly', 'come', 'to', 'care', 'about', 'the', 'main', 'characters', 'and', 'whether', 'or', 'not', ""they'll"", 'wind', 'up', 'together,', 'and', ""michele's"", 'spiritual', 'quest', 'is', 'neither', 'amusing', 'nor', 'dramatic', 'enough', 'to', 'sustain', 'interest.']","['we', 'never', 'truly', 'come', 'to', 'care', 'about', 'the', 'main', 'characters', 'and', 'whether', 'or', 'not', ""they'll"", 'wind', 'up', 'together,', 'and', ""michele's"", 'spiritual', 'quest', 'is', 'neither', 'amusing', 'nor', 'dramatic', 'enough', 'to', 'sustain', 'interest.']","[2.6401427316897226, 1.870734716074798, 2.8062313173100897, 2.010140547864811, 1.3659748492311814, 2.325177469204739, 1.5231789598111019, 1.335717840698067, 1.6894547787960175, 3.264017058706028, 1.2447197916742139, 2.5416646207623055, 1.6110995058593598, 1.56906504395995, 1.8870432435471627, 2.120483015506295, 2.396412091992464, 2.6097642181874097, 1.7694472477243244, 1.7223649178595115, 1.4715915784051476, 1.3220137921391173, 3.333643345471354, 2.1348971258161473, 2.0157828078478244, 3.1556574240588984, 3.177411386524107, 2.5470158831712744, 2.492454812117289, 2.9591027309205753, 2.5594161827083837]",positive
184,54316,"[101, 19743, 2003, 3294, 2012, 2712, 1025, 2007, 2498, 2021, 1037, 9576, 3871, 2189, 2678, 2006, 2010, 13746, 1010, 2002, 2038, 2053, 9789, 2055, 2437, 1037, 3185, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bray', 'is', 'completely', 'at', 'sea', ';', 'with', 'nothing', 'but', 'a', 'savage', 'garden', 'music', 'video', 'on', 'his', 'resume,', 'he', 'has', 'no', 'clue', 'about', 'making', 'a', 'movie.']","['bray', 'is', 'completely', 'at', 'sea;', 'with', 'nothing', 'but', 'a', 'savage', 'garden', 'music', 'video', 'on', 'his', 'resume,', 'he', 'has', 'no', 'clue', 'about', 'making', 'a', 'movie.']","[4.29625276686336, 3.6035658924015697, 2.3615622184164407, 2.295980296873416, 5.8375103880561205, 1.8190238255631708, 2.6962803519785425, 2.0191611489455252, 1.7366380873608551, 2.7982096662365965, 3.5619299158856568, 3.863684774493264, 4.2444053951206815, 1.86879864224818, 3.075500634185678, 3.6046275452536283, 1.912412986293855, 2.914754039786084, 3.5986483694172393, 2.422212826501786, 3.911781136399369, 2.175637050780786, 2.631979660554214, 1.9035848543344218]",positive
185,54991,"[101, 4575, 2175, 28886, 2003, 1010, 1999, 1037, 2773, 1010, 8235, 2004, 1996, 4736, 2098, 3817, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ryan', 'gosling', 'is,', 'in', 'a', 'word,', 'brilliant', 'as', 'the', 'conflicted', 'daniel.']","['ryan', 'gosling', 'is,', 'in', 'a', 'word,', 'brilliant', 'as', 'the', 'conflicted', 'daniel.']","[6.958219667373677, 4.3960204179793685, 6.876017817584721, 5.166303962837521, 2.8370745877832904, 3.21460175504661, 3.230894520567979, 5.480040723007685, 2.6687139622620006, 4.789491037971288, 3.3265038456637392]",positive
186,55141,"[101, 1012, 1012, 1012, 6770, 18424, 1010, 14308, 8883, 2232, 7071, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...', 'pitiful,', 'slapdash', 'disaster.']","['...', 'pitiful,', 'slapdash', 'disaster.']","[5.323615192702448, 4.68613778552865, 4.538559080431169, 7.457565095657808]",positive
187,55198,"[101, 4192, 2472, 6487, 8117, 26126, 1012, 1012, 1012, 1998, 11167, 5503, 8963, 20524, 1012, 1012, 1012, 2031, 2589, 1037, 2986, 3105, 1997, 2039, 16616, 2317, 1005, 1055, 4318, 15966, 2000, 1037, 2047, 2287, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['returning', 'director', 'rob', 'minkoff...', 'and', 'screenwriter', 'bruce', 'joel', 'rubin...', 'have', 'done', 'a', 'fine', 'job', 'of', 'updating', ""white's"", 'dry', 'wit', 'to', 'a', 'new', 'age.']","['returning', 'director', 'rob', 'minkoff...', 'and', 'screenwriter', 'bruce', 'joel', 'rubin...', 'have', 'done', 'a', 'fine', 'job', 'of', 'updating', ""white's"", 'dry', 'wit', 'to', 'a', 'new', 'age.']","[3.448918577485514, 3.316432317621471, 2.431822629533176, 2.4995933753586552, 3.4821321049074774, 1.7502161174491695, 1.7104499194171419, 1.700199537962021, 1.3032839032323116, 5.013801235003545, 2.3119077480048733, 3.0736285812932675, 3.0225860411845065, 1.7306767170429835, 1.6546241741449137, 1.682842531738707, 1.8702323009662314, 2.092275279751066, 1.7896797373333273, 2.0330677854307555, 2.999988948639704, 1.6011413013222604, 2.027613452510488]",positive
188,55240,"[101, 1996, 21864, 15952, 3689, 12817, 1996, 2540, 1998, 1996, 6057, 14417, 4283, 2000, 1996, 18114, 1998, 2467, 11341, 2836, 2011, 5586, 21960, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'quirky', 'drama', 'touches', 'the', 'heart', 'and', 'the', 'funnybone', 'thanks', 'to', 'the', 'energetic', 'and', 'always', 'surprising', 'performance', 'by', 'rachel', 'griffiths.']","['the', 'quirky', 'drama', 'touches', 'the', 'heart', 'and', 'the', 'funnybone', 'thanks', 'to', 'the', 'energetic', 'and', 'always', 'surprising', 'performance', 'by', 'rachel', 'griffiths.']","[2.4166169944072955, 3.6634297770818813, 4.186619605283537, 4.869937613225548, 5.533036075922691, 1.9828161868081742, 3.7973200313417053, 1.9065202881746761, 1.8553117541925643, 4.366798530596155, 4.001892529394877, 3.5459664286122043, 2.0008771726798273, 1.895836990127392, 3.337680955355989, 1.950053483019062, 2.8130523898118462, 3.6528060658792634, 3.725827619222261, 2.4592823519311513]",positive
189,55354,"[101, 2023, 2003, 2028, 1997, 2216, 2162, 5691, 2008, 7679, 2006, 2529, 8290, 2738, 2084, 2645, 1998, 2895, 10071, 1012, 1012, 1012, 1998, 2009, 1005, 1055, 2035, 1996, 6428, 2138, 1997, 2009, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'is', 'one', 'of', 'those', 'war', 'movies', 'that', 'focuses', 'on', 'human', 'interaction', 'rather', 'than', 'battle', 'and', 'action', 'sequences...', 'and', ""it's"", 'all', 'the', 'stronger', 'because', 'of', 'it']","['this', 'is', 'one', 'of', 'those', 'war', 'movies', 'that', 'focuses', 'on', 'human', 'interaction', 'rather', 'than', 'battle', 'and', 'action', 'sequences...', 'and', ""it's"", 'all', 'the', 'stronger', 'because', 'of', 'it']","[2.5241601905945013, 3.160579943548451, 2.379025450104162, 1.7973676779595247, 3.0017470633468815, 3.5977324565434423, 4.4328658906406515, 1.7762625449366496, 4.784056599754917, 1.6470784452966243, 2.6590990915327377, 3.3537140455858396, 2.261333849793716, 2.2876267085193933, 3.3906722514104, 1.4440834777835836, 2.2583604910381014, 3.9504561586280786, 2.1089160840267436, 2.0807925019289177, 2.1111586743907513, 1.555016696105841, 2.46132545692871, 2.3446609117573396, 2.19900302526122, 1.9553819836988082]",positive
190,55696,"[101, 22132, 7847, 12303, 25316, 2784, 2046, 1996, 25419, 2026, 16643, 4226, 1010, 14036, 2135, 2128, 8189, 11873, 1037, 3181, 9446, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['bogdanovich', 'taps', 'deep', 'into', 'the', 'hearst', 'mystique,', 'entertainingly', 'reenacting', 'a', 'historic', 'scandal.']","['bogdanovich', 'taps', 'deep', 'into', 'the', 'hearst', 'mystique,', 'entertainingly', 'reenacting', 'a', 'historic', 'scandal.']","[4.642131703997492, 5.077685813014983, 5.370405417847812, 5.570410585815705, 3.286558061795604, 2.4878578502163733, 2.0305292235507464, 5.067666203959976, 3.856507311085923, 3.461219070731077, 3.4362219028464414, 2.0145859000698048]",positive
191,55878,"[101, 2009, 1005, 1055, 1037, 3928, 2295, 25077, 3185, 1010, 12361, 2000, 2404, 1037, 15116, 1999, 2115, 3759, 2096, 2128, 10354, 27972, 2075, 2899, 2004, 4298, 1996, 2190, 3364, 2551, 1999, 5691, 2651, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""it's"", 'a', 'powerful', 'though', 'flawed', 'movie,', 'guaranteed', 'to', 'put', 'a', 'lump', 'in', 'your', 'throat', 'while', 'reaffirming', 'washington', 'as', 'possibly', 'the', 'best', 'actor', 'working', 'in', 'movies', 'today.']","[""it's"", 'a', 'powerful', 'though', 'flawed', 'movie,', 'guaranteed', 'to', 'put', 'a', 'lump', 'in', 'your', 'throat', 'while', 'reaffirming', 'washington', 'as', 'possibly', 'the', 'best', 'actor', 'working', 'in', 'movies', 'today.']","[2.3907623055014495, 2.612333231910595, 2.283745661645129, 1.692132545761144, 2.4960426494434347, 2.302480458942406, 3.3031901346221497, 3.591915091465018, 1.4620741221315343, 2.2861256988855687, 1.348297864631275, 2.074228794561944, 1.6166906867054336, 3.113531781115377, 1.5208090191920571, 2.443443380219937, 3.442833532365282, 2.044825001383074, 2.2094265528589383, 2.3359099756466826, 3.5376690764205345, 2.1435482531806764, 3.8114856107321757, 2.087017593423421, 2.1434288804210473, 1.4769042922753337]",positive
192,55975,"[101, 1996, 10047, 16862, 3512, 4204, 1997, 1996, 5016, 3898, 1998, 2049, 23760, 1011, 12689, 4871, 2024, 2404, 2000, 3819, 2224, 1999, 1996, 3052, 17904, 2135, 3376, 6058, 1011, 2686, 4516, 2686, 2276, 7605, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'immersive', 'powers', 'of', 'the', 'giant', 'screen', 'and', 'its', 'hyper', '-', 'realistic', 'images', 'are', 'put', 'to', 'perfect', 'use', 'in', 'the', 'breathtakingly', 'beautiful', 'outer', '-', 'space', 'documentary', 'space', 'station', '3d.']","['the', 'immersive', 'powers', 'of', 'the', 'giant', 'screen', 'and', 'its', 'hyper-realistic', 'images', 'are', 'put', 'to', 'perfect', 'use', 'in', 'the', 'breathtakingly', 'beautiful', 'outer-space', 'documentary', 'space', 'station', '3d.']","[1.7011263235539642, 2.3474760426414307, 3.247181074741047, 2.1417092165071305, 2.9471317525997067, 1.544451214631818, 1.367066465926486, 2.3078624642023264, 2.7940190024121283, 5.574403682629909, 1.503424921961047, 2.7375297724472545, 2.833753984824083, 2.375754884208448, 1.8870036836464916, 1.4056210408665257, 2.2589599350679266, 2.3252515239053215, 1.504227992334634, 1.4354480982589317, 7.779202620826842, 2.6097768285778535, 2.3179598234079015, 1.5577356579471757, 2.73564227403759]",positive
